"gene_symbol","log2FC_RNA","padj_RNA","log2FC_protein","padj_protein","sig_class"
"PWWP3A",-0.162265047037276,0.766178415378464,0.30602115547562,0.674452248637249,"Not Significant"
"TK2",-0.156182130744416,0.76618868979766,0.279148260341357,0.791573009435334,"Not Significant"
"ZNF230",0.197264849361735,0.766605284397426,-0.0249481486828012,0.998419475690512,"Not Significant"
"CCN2",-0.276282158241439,0.766826524837213,0.0696928914808566,0.998419475690512,"Not Significant"
"HLA-G",-0.244459642253247,0.7684090628725,0.462438088571433,0.879850494349592,"Not Significant"
"CARHSP1",-0.139617293821237,0.769511207943985,0.223235318158335,0.960940008943582,"Not Significant"
"LY86",-0.204023877899487,0.769675631400307,0.149988867913176,0.998419475690512,"Not Significant"
"PUF60",-0.121026329002625,0.770182184345942,0.198340099921094,0.998419475690512,"Not Significant"
"RNPC3",0.139669847794549,0.770668963934083,-0.0402041744194692,0.998419475690512,"Not Significant"
"ARSA",-0.118300530552274,0.771338030678786,0.0197877158443408,0.998419475690512,"Not Significant"
"ADAM17",0.102304427134611,0.771338030678786,-0.0119829118663831,0.998419475690512,"Not Significant"
"DPH5",-0.166174268499286,0.772810462009465,0.110159710393544,0.998419475690512,"Not Significant"
"KIN",-0.147291440713168,0.774067461497824,0.0998110779682838,0.998419475690512,"Not Significant"
"PPIB",-0.104705000145687,0.775402064248947,0.0500606801817565,0.998419475690512,"Not Significant"
"LCAT",-0.211271189089745,0.776419939106991,0.0773629320676575,0.998419475690512,"Not Significant"
"CADM1",-0.269282688206029,0.779692079978191,0.0599759581812126,0.998419475690512,"Not Significant"
"RAB5B",-0.0787028525541076,0.779932201742992,0.217228283688977,0.998419475690512,"Not Significant"
"TATDN3",0.176502016093215,0.780048792713009,-0.107484807270504,0.998419475690512,"Not Significant"
"SIRT3",0.200519498386022,0.78018046416193,-0.00574655811247445,0.998419475690512,"Not Significant"
"SNRPE",-0.205353971242713,0.781073818189505,0.0178439384231657,0.998419475690512,"Not Significant"
"NDUFB10",-0.165305957702884,0.781454286084005,0.0381347253613418,0.998419475690512,"Not Significant"
"GSTZ1",-0.179260797322627,0.781623958876269,0.132412579745874,0.998419475690512,"Not Significant"
"SNX17",-0.0998556552509377,0.78192464126399,0.141329930735143,0.844219646885179,"Not Significant"
"BLOC1S2",0.123944600155464,0.78192464126399,-0.0490436086833959,0.998419475690512,"Not Significant"
"MSRA",0.151343513998856,0.78192464126399,-0.0182296309197462,0.998419475690512,"Not Significant"
"ACO1",0.182021087983809,0.782389314081874,-0.604257813862773,0.33638801102274,"Not Significant"
"MYOM3",-0.252202580748653,0.783545243702001,0.0408832085368914,0.998419475690512,"Not Significant"
"SGK1",-0.165241403003666,0.78471454976603,0.053445063995004,0.998419475690512,"Not Significant"
"SNX8",0.122025103103963,0.785208852490323,-0.16915814244464,0.998419475690512,"Not Significant"
"SERPINA3",-0.273634228752635,0.785972509565521,0.590613246642942,0.998419475690512,"Not Significant"
"SCO1",0.153113742789818,0.785984850681053,-0.102518376469792,0.92559285537565,"Not Significant"
"HGS",-0.0991771722082416,0.788748540835984,0.0607367466652053,0.998419475690512,"Not Significant"
"CSNK1A1L",-0.203428256037712,0.788892310937118,0.286275108889745,0.588432988518752,"Not Significant"
"CTRC",0.235325471864687,0.788892310937118,-0.0292766605972923,0.998419475690512,"Not Significant"
"BEX4",-0.181698697556948,0.789025191321288,0.0207367616414706,0.998419475690512,"Not Significant"
"STAU2",0.13514662149821,0.789025191321288,-0.0115163667103547,0.998419475690512,"Not Significant"
"RPL11",-0.134197159591293,0.789025191321288,0.262975330813224,0.968200886529169,"Not Significant"
"LRRTM4",-0.264410359199687,0.789025191321288,0.0101358785037474,0.998419475690512,"Not Significant"
"GFPT1",-0.142881047835587,0.789479849732692,0.322425021791615,0.85054234904987,"Not Significant"
"HYPK",-0.162881962527896,0.790204336274584,0.0664135779158771,0.998419475690512,"Not Significant"
"H2AZ1",0.0987578801386029,0.790318830134597,-0.0158267892176239,0.998419475690512,"Not Significant"
"HIBCH",-0.152360605884993,0.790577595275153,0.12416050024144,0.998419475690512,"Not Significant"
"PNP",-0.134970848149007,0.790908838955772,0.692716280313202,0.85054234904987,"Not Significant"
"LMO4",-0.151065133212402,0.790961523711428,0.250002169711548,0.913613729375303,"Not Significant"
"SRPK2",-0.0991237892973132,0.79107611320421,0.115671189639533,0.998419475690512,"Not Significant"
"APLP1",-0.251999586600992,0.792004923326334,0.0284954130017177,0.998419475690512,"Not Significant"
"PICK1",-0.175779918579123,0.792004923326334,0.0779920032848337,0.998419475690512,"Not Significant"
"DNM1L",-0.108947396746703,0.792443108905573,0.0381119266875698,0.998419475690512,"Not Significant"
"ACTN4",-0.0859597002511331,0.794363211867756,0.23734175148413,0.561955226227409,"Not Significant"
"MAPK8",-0.106923232506739,0.794382538269925,0.0115881360253818,0.998419475690512,"Not Significant"
"ARRDC3",-0.144072209583182,0.794382538269925,0.0807425930327382,0.914764807656585,"Not Significant"
"DDX19B",-0.131570267901033,0.794711690827788,0.00956885841806273,0.998419475690512,"Not Significant"
"XPNPEP1",-0.103420845810923,0.794905799098001,0.152422803177833,0.998419475690512,"Not Significant"
"NUMBL",-0.195321389128279,0.794905799098001,0.0585200717612812,0.998419475690512,"Not Significant"
"CDK5RAP3",-0.0881333165219088,0.795058008639067,0.240549069169525,0.963204148073108,"Not Significant"
"ANKRD40",-0.12820633977149,0.795761616078594,0.0257921272925092,0.998419475690512,"Not Significant"
"RARRES1",-0.244098189647481,0.796496834041925,0.350741500449235,0.998419475690512,"Not Significant"
"HP",-0.226451190521855,0.796527072613616,1.90570252489771,0.060058188027274,"Not Significant"
"TPGS2",-0.139769229351627,0.796527072613616,0.0407270609469318,0.998419475690512,"Not Significant"
"ATP5IF1",-0.182854743684277,0.796527072613616,0.245847047082828,0.964835353022169,"Not Significant"
"AIFM1",-0.0982740673814631,0.796819113557308,0.0999600863547687,0.998419475690512,"Not Significant"
"TBCE",0.1626992834634,0.797353023542215,-0.000891937733484622,0.998805706404385,"Not Significant"
"PNPLA2",-0.103637287320181,0.797389835245072,0.28640472496549,0.49571448481297,"Not Significant"
"LILRB5",-0.129685697146572,0.79769603398833,0.0716649545116407,0.998419475690512,"Not Significant"
"GPX3",-0.163855769476586,0.79769603398833,0.0928756597950373,0.998419475690512,"Not Significant"
"TXNDC11",-0.0882985010914381,0.79769603398833,0.0287101919091511,0.998419475690512,"Not Significant"
"IL1A",-0.338240272329876,0.799003563718205,0.129490454455498,0.998419475690512,"Not Significant"
"NCL",-0.105138447832337,0.799397580967649,0.0501379492464142,0.998419475690512,"Not Significant"
"BROX",-0.0961996009337008,0.799911447879282,0.0181786296097002,0.998419475690512,"Not Significant"
"VAV3",-0.131306545309299,0.800770561092976,0.412500563961511,0.423910207196171,"Not Significant"
"SNRPA1",-0.15094743762819,0.801318556843497,0.19389279128925,0.998419475690512,"Not Significant"
"ARF3",0.0759240072859798,0.802179360871006,-0.147647491791278,0.998419475690512,"Not Significant"
"SERPINF1",-0.182423003869976,0.802289520493196,0.381543070456177,0.998419475690512,"Not Significant"
"RRM2B",0.11513832392742,0.80241723616193,-0.193879762537007,0.954030819013644,"Not Significant"
"GPHN",-0.192901862470737,0.802725547053129,0.153866243452943,0.998419475690512,"Not Significant"
"CAMK2B",-0.264211549343526,0.802985775731482,0.300441287976665,0.869338812198814,"Not Significant"
"FKBP2",-0.140998844830788,0.803067112322928,0.109297840958136,0.998419475690512,"Not Significant"
"HRAS",-0.193987229757526,0.803459295629236,0.0354527892505587,0.998419475690512,"Not Significant"
"METTL26",-0.188092146026399,0.803459295629236,0.124726652066183,0.966961547562754,"Not Significant"
"GPR107",0.113213356607676,0.803459295629236,-0.190248219495465,0.82154707401671,"Not Significant"
"NPTN",0.0791154378509858,0.803459295629236,-0.126498006140548,0.998419475690512,"Not Significant"
"STK10",-0.117062008687544,0.803563637321394,0.0197178764103375,0.998419475690512,"Not Significant"
"GCDH",-0.190579070432679,0.804212794736286,0.0313544755352723,0.998419475690512,"Not Significant"
"STIP1",-0.102116371794229,0.805116497306263,0.337329611256611,0.998419475690512,"Not Significant"
"SEMA4B",0.109224008312802,0.805116497306263,-0.0296362381945198,0.998419475690512,"Not Significant"
"ZRANB1",-0.0970002377313947,0.805116497306263,0.0990174048295893,0.998419475690512,"Not Significant"
"PANK3",0.103203114957101,0.805721386285658,-0.0160306603695919,0.998419475690512,"Not Significant"
"RWDD1",0.145779460006023,0.806517751637798,-0.00675370553933431,0.998419475690512,"Not Significant"
"CLSTN1",-0.10379531116399,0.807051749669894,0.050696875571699,0.998419475690512,"Not Significant"
"CHI3L1",-0.211742158989521,0.807055159800822,0.441203760223194,0.998419475690512,"Not Significant"
"UBE2R2",-0.0844456724950476,0.807196885351535,0.143918911207295,0.781368446819726,"Not Significant"
"UBE2K",-0.105245635481193,0.807687537011961,0.00505273762536944,0.998419475690512,"Not Significant"
"SARS1",-0.0934048338568295,0.807689603617867,0.00292900879004378,0.998419475690512,"Not Significant"
"DESI1",0.109830269061463,0.807689603617867,-0.0304839485692097,0.998419475690512,"Not Significant"
"KLHL7",-0.123266075480629,0.808447450671558,0.237493024332848,0.315128655592298,"Not Significant"
"GOSR2",-0.0857088616425818,0.80986613414377,0.0491966939855202,0.998419475690512,"Not Significant"
"PPP2R1A",-0.087341313872967,0.810033826108841,0.149590254726561,0.998419475690512,"Not Significant"
"CD82",0.116528250985144,0.810498088817368,-0.0731023318355979,0.998419475690512,"Not Significant"
"GPI",-0.104365080394282,0.810868597504399,0.76833478452728,0.85054234904987,"Not Significant"
"POMK",-0.119900348620256,0.812276921852611,0.285192011452107,0.857501682187315,"Not Significant"
"DFFA",-0.115104576133967,0.812276921852611,0.024207944953085,0.998419475690512,"Not Significant"
"RAB13",-0.106873008829159,0.813359659572697,0.0699913847187884,0.998419475690512,"Not Significant"
"CLEC1A",-0.170365273951614,0.813564111989154,0.0524922994690138,0.998419475690512,"Not Significant"
"TMA16",-0.178753798078969,0.81359281437484,0.0553134069569581,0.998419475690512,"Not Significant"
"HECW2",-0.183438080955178,0.81375095267355,0.28864172581435,0.844219646885179,"Not Significant"
"NSUN6",0.167961543231502,0.813981738958552,-0.0176951662070576,0.998419475690512,"Not Significant"
"ACOT13",-0.112702559492964,0.815181336206629,0.145854126685421,0.998419475690512,"Not Significant"
"PXYLP1",0.177997373845966,0.815655677202183,-0.00481127943471206,0.998419475690512,"Not Significant"
"CHMP1B",0.0723966902569489,0.81584185520126,-0.248142594125316,0.998419475690512,"Not Significant"
"COX7A2L",0.094803208339445,0.815948461415623,-0.101795097269826,0.985039353349534,"Not Significant"
"MVD",-0.126858508261465,0.816007698369706,0.221061811873823,0.998419475690512,"Not Significant"
"RNF8",-0.147131659387946,0.817073968829675,0.0855680353540057,0.998419475690512,"Not Significant"
"CHIT1",-0.194941214921531,0.817073968829675,0.140519752305672,0.998419475690512,"Not Significant"
"SEPHS1",-0.166347107455243,0.817073968829675,0.417264899955998,0.967173265821445,"Not Significant"
"TPM2",-0.192964668905157,0.817471857039619,0.155902683526139,0.888296904828152,"Not Significant"
"MATK",0.190082402542394,0.817523585464395,-0.0195154839606506,0.998419475690512,"Not Significant"
"NUDT1",-0.229483810185078,0.817989849938886,0.0558510868881438,0.998419475690512,"Not Significant"
"LRP8",-0.138704966307384,0.818052477066782,0.0429318666987256,0.998419475690512,"Not Significant"
"CWF19L1",-0.103285156684654,0.81815475647485,0.309134882013554,0.998419475690512,"Not Significant"
"EIF1AX",-0.116120974695792,0.81829198186121,0.00810807620791695,0.998419475690512,"Not Significant"
"ABL1",-0.113930552252034,0.818681892103372,0.0607286217275578,0.998419475690512,"Not Significant"
"MTIF3",0.1505261795365,0.818809781051739,-0.103589027686283,0.998419475690512,"Not Significant"
"PLEKHA3",0.108912708955783,0.819026305018421,-0.105033683353888,0.998419475690512,"Not Significant"
"MFAP1",0.0973928660026261,0.819533531259898,-0.0633144015695608,0.998419475690512,"Not Significant"
"POLR2I",-0.207635635573396,0.819882606090902,0.083190549933099,0.998419475690512,"Not Significant"
"TATDN1",-0.133755939527162,0.820203724400347,0.219385378343556,0.998419475690512,"Not Significant"
"KRT7",-0.201707573269077,0.820203724400347,0.0352034589880949,0.998419475690512,"Not Significant"
"EED",-0.119930267552065,0.820567616957836,0.605052050994158,0.565795148183683,"Not Significant"
"VAMP4",-0.114396169598648,0.820590619208355,0.0130138509508555,0.998419475690512,"Not Significant"
"RECQL",-0.106956418618604,0.820590619208355,0.520037965823373,0.791573009435334,"Not Significant"
"RABIF",-0.088623480303877,0.820590619208355,0.0766501824947569,0.942156010382713,"Not Significant"
"MYL6",0.0818473422530587,0.820896853687743,-0.0480956644175905,0.998419475690512,"Not Significant"
"SERPINA10",-0.137426194442952,0.821489209545842,0.0354075819263666,0.998419475690512,"Not Significant"
"PRPF6",-0.0705450522116801,0.821879942364097,0.0957893709565115,0.998419475690512,"Not Significant"
"GEMIN7",-0.174050928908711,0.822694960878962,0.223277248702844,0.857501682187315,"Not Significant"
"DNM1",-0.254745922196742,0.823123432555848,0.00681017176131391,0.998419475690512,"Not Significant"
"IL1B",0.222152066247843,0.825197225451336,-0.000880070309870005,0.998419475690512,"Not Significant"
"ANGPTL4",-0.220447846106926,0.825332742317038,0.184655251342002,0.906266089138714,"Not Significant"
"CEACAM21",-0.152159749796666,0.825958817194041,0.0992089746824076,0.998419475690512,"Not Significant"
"CSF2RA",-0.100283559123543,0.826085486897879,0.0615736506500066,0.998419475690512,"Not Significant"
"GCNT2",0.153204067934866,0.826137265383961,-0.0532311773394073,0.998419475690512,"Not Significant"
"CCDC126",-0.113237752382714,0.828274209288286,0.00763625672549408,0.998419475690512,"Not Significant"
"NUDT21",-0.1049906348942,0.829373709502581,0.401391248851016,0.964835353022169,"Not Significant"
"LRPAP1",-0.0986190981934889,0.829483254299392,0.374715807585676,0.776604021167797,"Not Significant"
"STK16",-0.122435370806106,0.829483254299392,0.124955131779594,0.960940008943582,"Not Significant"
"ASAP2",-0.148044548627673,0.829483254299392,0.0025027916365885,0.998419475690512,"Not Significant"
"WDR48",-0.0978216655641182,0.829483254299392,0.178766024055189,0.998419475690512,"Not Significant"
"ATE1",-0.163470819065875,0.829572697755677,0.0311584828551314,0.998419475690512,"Not Significant"
"MICOS10",-0.0935451950139402,0.829835607844221,0.145166007236539,0.998419475690512,"Not Significant"
"VAMP2",-0.0940605231365654,0.829869182724812,0.0467495834366604,0.998419475690512,"Not Significant"
"NUBP2",-0.135448619375638,0.829869182724812,0.0967523583021301,0.998419475690512,"Not Significant"
"MMP12",0.271864995197975,0.829869182724812,-0.179337977894326,0.998419475690512,"Not Significant"
"POLR2M",-0.138823208572273,0.829869182724812,0.0240314314891985,0.998419475690512,"Not Significant"
"MUCL1",0.240808611944022,0.830736977968681,-0.0479376445320542,0.998419475690512,"Not Significant"
"CAV2",-0.126565855786764,0.830736977968681,0.0451411393262471,0.998419475690512,"Not Significant"
"AASDHPPT",-0.106398702407663,0.830736977968681,0.248549026173211,0.998419475690512,"Not Significant"
"LTB4R",0.104677930371067,0.830760156804258,-0.110431802633245,0.998419475690512,"Not Significant"
"COMTD1",-0.172669103903979,0.830900613589724,0.0497796724179408,0.998419475690512,"Not Significant"
"SPG21",-0.0625871867756481,0.830900613589724,0.127697375039697,0.998419475690512,"Not Significant"
"MST1R",-0.190217126961584,0.831553352858347,0.096781433153813,0.993246420374571,"Not Significant"
"MAP3K10",-0.149422886290248,0.832101927894126,0.151142600387656,0.966961547562754,"Not Significant"
"MRTO4",-0.159521496500714,0.832170895900207,0.414321210044188,0.857501682187315,"Not Significant"
"ERH",-0.129656907227434,0.833295721588983,0.343373322658138,0.994656144598261,"Not Significant"
"EIF4H",0.0698046744811898,0.833680220512652,-0.0460016403057495,0.998419475690512,"Not Significant"
"SCIN",0.164185849157587,0.833680220512652,-0.0998803026090423,0.998419475690512,"Not Significant"
"TRABD2A",0.160981685785256,0.834946036934543,-0.0971412466457395,0.998419475690512,"Not Significant"
"POU2F1",0.077577282713762,0.835405694951717,-0.0468258695608381,0.998419475690512,"Not Significant"
"GGH",-0.184140037110803,0.835748967155308,0.205338891132987,0.998419475690512,"Not Significant"
"KLK4",0.232478899667968,0.836052615383331,-0.0359553642070043,0.998419475690512,"Not Significant"
"CREB3L1",-0.175562674519848,0.836456678464277,0.0704825513892825,0.998419475690512,"Not Significant"
"COPE",-0.0866619595897313,0.836456678464277,0.161460566766541,0.998419475690512,"Not Significant"
"B3GNT2",0.0844876470990817,0.837972072917361,-0.0234260355703718,0.998419475690512,"Not Significant"
"FNBP1",-0.0988658587100981,0.838039368151218,0.206997379019017,0.998419475690512,"Not Significant"
"SCFD1",0.114316850687627,0.838439979830015,-0.0271433822909055,0.998419475690512,"Not Significant"
"FAM20C",-0.10974060998528,0.839100314626954,0.311747613041276,0.827327785382536,"Not Significant"
"PDCD4",0.0898892091087516,0.83998973599789,-0.0412676653237715,0.998419475690512,"Not Significant"
"VOPP1",0.0770977128958408,0.840437303242263,-0.0184032142718177,0.998419475690512,"Not Significant"
"C1QTNF1",-0.187896471114028,0.840817706292571,0.252583692017445,0.998419475690512,"Not Significant"
"PAPSS1",-0.0823149128075163,0.842340422792632,0.627049606786787,0.499942345878088,"Not Significant"
"PFDN4",-0.167747980158887,0.843160312211734,0.00709003775503702,0.998419475690512,"Not Significant"
"PPP1R2",-0.0713444944378905,0.843512761034843,0.101003858582086,0.998419475690512,"Not Significant"
"COQ5",-0.13608934708273,0.843826818888022,0.00884829081526503,0.998419475690512,"Not Significant"
"B4GALT1",0.07990789704394,0.844538039157475,-0.341364218064973,0.996129977073955,"Not Significant"
"HUS1",0.0895099582529059,0.844538039157475,-0.185623053123541,0.994739550495444,"Not Significant"
"RAN",-0.0870254105997118,0.84469443353127,0.327612528228436,0.998419475690512,"Not Significant"
"LANCL2",0.12259477137501,0.845162161234765,-0.225483505209491,0.998419475690512,"Not Significant"
"RNASE6",-0.148629224080394,0.845162161234765,0.143001115779064,0.998419475690512,"Not Significant"
"VRK1",-0.0999894030012629,0.845162161234765,0.0402235220837464,0.998419475690512,"Not Significant"
"VAC14",-0.0854284082010413,0.845875923017555,0.122727806091316,0.998419475690512,"Not Significant"
"FAM219B",0.0963586962318753,0.845943180885602,-0.0286555452644097,0.998419475690512,"Not Significant"
"UPK3BL1",-0.167325702058337,0.846042230732764,0.0126017421692187,0.998419475690512,"Not Significant"
"GABPB1",0.0994911669173681,0.846104745788781,-0.0228235374846641,0.998419475690512,"Not Significant"
"ZNF134",0.123452827609164,0.846482776147897,-0.0774666208572024,0.998419475690512,"Not Significant"
"DAXX",-0.0709773240094184,0.846532193278522,0.0318925555601172,0.998419475690512,"Not Significant"
"ACAT2",0.111277377941164,0.847782941148828,-0.0208567629605089,0.998419475690512,"Not Significant"
"FGD2",0.119138158593975,0.847822646509818,-0.234374120131991,0.998419475690512,"Not Significant"
"COX5B",-0.0880908012616242,0.847822646509818,0.0106819615533271,0.998419475690512,"Not Significant"
"TRIP10",-0.124026179959713,0.847884752515072,0.204031029518643,0.998419475690512,"Not Significant"
"SERF2",0.0767343240539565,0.847884752515072,-0.00102962396656715,0.998419475690512,"Not Significant"
"SH3PXD2B",-0.0806087992986366,0.848111384536544,0.109862727722007,0.998419475690512,"Not Significant"
"PDXK",-0.0635856567330158,0.848113550211943,0.0469807425265221,0.998419475690512,"Not Significant"
"TMCC3",-0.117124302480393,0.848261316760222,0.0747303443840813,0.998419475690512,"Not Significant"
"UBA3",0.0776944352366817,0.848261316760222,-0.0416380344393451,0.998419475690512,"Not Significant"
"PIK3R1",-0.0698237404252568,0.848627832441854,0.092494636214146,0.998419475690512,"Not Significant"
"TCP1",-0.0710802450122945,0.848627832441854,0.110476874651816,0.998419475690512,"Not Significant"
"PSMD4",-0.0581051607533123,0.849590643472613,0.00868840071054148,0.998419475690512,"Not Significant"
"HES6",-0.191591344937127,0.849590643472613,0.0703461018167854,0.963204148073108,"Not Significant"
"GPCPD1",0.0933231487560196,0.849880249189248,-0.0267615278919809,0.998419475690512,"Not Significant"
"DCUN1D2",-0.135958564349405,0.851065333240986,0.010354900486142,0.998419475690512,"Not Significant"
"NANS",-0.0670549538216938,0.85111072741626,0.272039924384839,0.998419475690512,"Not Significant"
"ASPRV1",0.156768917736439,0.85111072741626,-0.123342632689203,0.998419475690512,"Not Significant"
"TRAPPC13",-0.106692179550133,0.851214342063567,0.0236247892637508,0.998419475690512,"Not Significant"
"VCP",-0.0661724315752918,0.851214342063567,0.34641716982403,0.966961547562754,"Not Significant"
"EIF5",0.0601569925147411,0.851214342063567,-0.0285793742193239,0.998419475690512,"Not Significant"
"KRT19",0.187522443005293,0.851627609191608,-0.0152359138460535,0.998419475690512,"Not Significant"
"VCL",0.0816020828397177,0.853388011264001,-0.0848540911403878,0.998419475690512,"Not Significant"
"ARHGEF2",-0.076558295230204,0.854116810787603,0.151603046757597,0.963204148073108,"Not Significant"
"SNRPG",-0.0933544218875006,0.854116810787603,0.058392516602127,0.998419475690512,"Not Significant"
"SH3BGRL3",-0.0817773221450792,0.854346643511996,0.0979107076825717,0.998419475690512,"Not Significant"
"MESD",-0.0927863619505661,0.85513742957846,0.105621410878573,0.960462348430834,"Not Significant"
"PXDN",-0.189463230231482,0.85513742957846,0.055588855420093,0.998419475690512,"Not Significant"
"CASS4",-0.128241462029379,0.85563775756347,0.00285932602533126,0.998419475690512,"Not Significant"
"PLTP",-0.126854997295628,0.85563775756347,0.127157545851645,0.998419475690512,"Not Significant"
"TSC2",-0.0806302176908042,0.856217178044623,0.0770192453176794,0.998419475690512,"Not Significant"
"DNAJB14",-0.0752866567509511,0.856217178044623,0.0934803542918578,0.776604021167797,"Not Significant"
"TGFBI",-0.0925546308817212,0.856959483945292,0.427029499550778,0.767643909690772,"Not Significant"
"EPHA4",-0.148131811420621,0.857262676559535,0.0597651173421037,0.998419475690512,"Not Significant"
"TAB1",-0.13706084160786,0.857959951045283,0.0791955007108887,0.994739550495444,"Not Significant"
"GDA",-0.112839982926118,0.858191187306174,0.087948669859394,0.998419475690512,"Not Significant"
"USP30",-0.116253562632973,0.858716035380914,0.0672084679123556,0.998419475690512,"Not Significant"
"TBXAS1",-0.0952536504388147,0.859480927633591,0.0896072515166324,0.963204148073108,"Not Significant"
"JAML",-0.10938297147144,0.859821116381271,0.0299090848021912,0.998419475690512,"Not Significant"
"U2AF2",-0.0740183873775824,0.859977655879524,0.0270174126396446,0.998419475690512,"Not Significant"
"GALNT1",-0.0676713162040474,0.860034674578616,0.148764976556744,0.998419475690512,"Not Significant"
"SAMSN1",0.126424359975912,0.860042309302327,-0.139058273047841,0.998419475690512,"Not Significant"
"USP14",-0.0709342290949952,0.860961958491483,0.388588830384771,0.998419475690512,"Not Significant"
"RPS7",0.0766898212248662,0.861608066222187,-0.00489980779480271,0.998419475690512,"Not Significant"
"MYC",-0.0977367981559985,0.862904492945306,0.0030936539456088,0.998419475690512,"Not Significant"
"QSOX1",-0.0846867028431907,0.86294274983431,0.308274942933498,0.998419475690512,"Not Significant"
"DDX6",-0.0655141619282097,0.862965741033221,0.314948321254698,0.998419475690512,"Not Significant"
"CCDC50",-0.102839820532983,0.863144178586162,0.0746841479293236,0.998419475690512,"Not Significant"
"DYRK1A",0.0539671320181631,0.863217108905189,-0.0570453780996323,0.998419475690512,"Not Significant"
"TK1",-0.122030656177937,0.863613399427491,0.0952193485577463,0.706375430478359,"Not Significant"
"OLAH",0.211199805026626,0.86418003566383,-0.144752608170797,0.998419475690512,"Not Significant"
"NFKBID",-0.100557006016961,0.864280502124781,0.0341311288042895,0.998419475690512,"Not Significant"
"FCRL5",-0.130594514200365,0.864724739538113,0.199816123618032,0.853216168095328,"Not Significant"
"DEFA3",-0.290142150882448,0.864724739538113,1.21636055482266,0.172753480476017,"Not Significant"
"CREBZF",0.0686638456260981,0.864724739538113,-0.00837138222308582,0.998419475690512,"Not Significant"
"CLEC1B",-0.136060515882585,0.865087749072241,0.0607038197550827,0.998419475690512,"Not Significant"
"NAIF1",-0.0873182567803457,0.865417255317673,0.138204745290812,0.998419475690512,"Not Significant"
"BLNK",0.158791986454008,0.865956299104352,-0.00333844465163334,0.998419475690512,"Not Significant"
"APPL1",0.0863984014512387,0.866774751933943,-0.0426315971499584,0.998419475690512,"Not Significant"
"CAPNS1",-0.0720514175284546,0.866997256156346,0.241330865678788,0.998419475690512,"Not Significant"
"EIF4G1",-0.0597508408589009,0.866997256156346,0.410385311405769,0.744984064345224,"Not Significant"
"METTL3",0.0818972505759035,0.869177180001271,-0.0737978143044116,0.998419475690512,"Not Significant"
"PDE6D",-0.0943899481351701,0.869184158705286,0.0611869588163575,0.936867356766746,"Not Significant"
"DCUN1D5",-0.0995423847226968,0.870261020356551,0.0770426027412718,0.998419475690512,"Not Significant"
"AKT3",-0.0945614485314227,0.870275478135777,0.237898891600298,0.998419475690512,"Not Significant"
"WNK1",0.0496271680644548,0.87034545002848,-0.245929482860029,0.998419475690512,"Not Significant"
"MANF",-0.109869471202494,0.87034545002848,0.444520911623972,0.747534626083946,"Not Significant"
"HNRNPA1",-0.0626886954041503,0.870521963670487,0.358766010920457,0.998419475690512,"Not Significant"
"LGALS3BP",-0.116307128555104,0.870929088527072,0.275571709463819,0.998419475690512,"Not Significant"
"GLUL",-0.069567310670189,0.871147046454555,0.399089397001316,0.744984064345224,"Not Significant"
"SARS2",-0.151190259484387,0.871271511969932,0.0357802089285726,0.998419475690512,"Not Significant"
"PTRHD1",-0.112649847121678,0.871573330144312,0.625344999696435,0.781368446819726,"Not Significant"
"DOCK2",-0.0884546205252148,0.871578988572259,0.189817640990869,0.873362904078878,"Not Significant"
"ATP6V1F",-0.0818763125959005,0.871820365050172,0.0115228893924625,0.998419475690512,"Not Significant"
"KMO",0.11417058497629,0.872150790399164,-0.0262865911570306,0.998419475690512,"Not Significant"
"RUFY1",0.052843784974432,0.872150790399164,-0.0211685818784186,0.998419475690512,"Not Significant"
"ATF1",0.0757818786578049,0.873834014099127,-0.0880333987657122,0.998419475690512,"Not Significant"
"ARHGDIA",-0.0654305230352712,0.873834014099127,0.162314583623,0.994739550495444,"Not Significant"
"TTC9",-0.112315261314386,0.873904863229947,0.0858506018325593,0.998419475690512,"Not Significant"
"PDZD11",0.0953845144261298,0.874170333996168,-0.116166530052637,0.707787623395344,"Not Significant"
"MICU2",0.05692244865667,0.874895164366354,-0.040454689412169,0.998419475690512,"Not Significant"
"CRK",0.0513710439821905,0.874895164366354,-0.0683597225957559,0.998419475690512,"Not Significant"
"SEMA6A",0.139079219473695,0.875149298785399,-0.0195593720867618,0.998419475690512,"Not Significant"
"RILPL2",0.0818925134494853,0.87515415997813,-0.155309819610739,0.998419475690512,"Not Significant"
"TPI1",-0.0719421336495842,0.875949475446927,0.46509989852897,0.998419475690512,"Not Significant"
"CUTC",-0.0779698259962238,0.875949475446927,0.0797458229851689,0.998419475690512,"Not Significant"
"DLGAP4",0.0610799480081722,0.87599923439377,-0.325811526082208,0.951348538431534,"Not Significant"
"EIF4G2",0.0479621265105506,0.876920172897917,-0.0183546089742713,0.998419475690512,"Not Significant"
"ASNS",0.110472354919834,0.877321640086106,-0.00450253182222098,0.998419475690512,"Not Significant"
"ACOT8",-0.0835015638265012,0.877321640086106,0.0745424134705082,0.998419475690512,"Not Significant"
"PIH1D1",0.096620892700771,0.877321640086106,-0.0387336166576417,0.998419475690512,"Not Significant"
"FCHSD1",-0.064143854389551,0.877321640086106,0.0362895789320263,0.998419475690512,"Not Significant"
"KCTD5",-0.0652674272330342,0.877625001095382,0.00901945959175032,0.998419475690512,"Not Significant"
