"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"REACTOME_NUCLEAR_SIGNALING_BY_ERBB4","REACTOME_NUCLEAR_SIGNALING_BY_ERBB4",23,-0.531740590282441,-1.62314587100579,0.0184595038754052,0.0849556712447626,0.0849556712447626,2313,"tags=30%, list=17%, signal=25%","EREG/WWOX/STMN1/NRG1/YAP1/APOE/SPARC",0.352487857583619
"REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS","REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS",18,0.598359866113758,1.6209272123719,0.017255982907908,0.0815798413739618,0.0815798413739618,2902,"tags=67%, list=21%, signal=53%","GNB4/ADGRE1/ADM/PTCH2/GNG5/GNG2/ADGRE2/ADGRE5/GNG10/CD55/WNT5A/GNB1",0.352487857583619
"REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE","REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE",101,0.414377690021766,1.62043082996441,0.0022096359205429,0.0158858440441398,0.0158858440441398,4277,"tags=47%, list=31%, signal=32%","USP18/IRF7/MAP2K6/TIFA/NLRC5/S100A12/LY96/IRAK2/N4BP1/MAPK14/RELA/NFKBIA/TICAM1/RIPK2/MEF2A/MAP3K1/CUL1/NFKB2/PELI1/TAB2/NFKBIB/NOD1/CREB1/DUSP6/CASP8/TAB3/DUSP3/TRAF6/PPP2R5D/DUSP4/UBC/TRAF2/IRF5/TNIP2/IKBKB/FOS/NOD2/SLC15A4/MAPKAPK2/CD14/NKIRAS2/AGER/MYD88/PPP2CA/CHUK/RPS6KA3/TLR4",0.431707695803346
"REACTOME_MATURATION_OF_SARS_COV_2_NUCLEOPROTEIN","REACTOME_MATURATION_OF_SARS_COV_2_NUCLEOPROTEIN",14,0.629126255281803,1.61923798527898,0.0251914398631147,0.107418781296064,0.107418781296064,950,"tags=29%, list=7%, signal=27%","PARP14/PARP9/PARP10/PARP8",0.352487857583619
"REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION","REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION",23,0.552850878806031,1.61156315422417,0.0227536843331331,0.0990886253217086,0.0990886253217086,4319,"tags=65%, list=31%, signal=45%","IFIH1/S100A12/TRIM25/RELA/NFKBIA/MAP3K1/NFKB2/NFKBIB/TRAF6/TRAF2/IKBKB/NKIRAS2/AGER/CHUK/RNF135",0.352487857583619
"REACTOME_RHO_GTPASE_EFFECTORS","REACTOME_RHO_GTPASE_EFFECTORS",261,0.364820760757936,1.61121190716259,0.000158472991312013,0.00166324756933985,0.00166324756933985,2742,"tags=31%, list=20%, signal=26%","H2AC19/H3C12/H2BC13/H2AC4/H4C14/H2BC17/H4C9/H3C11/H2AC14/NCF1/H2BC3/H4C6/H3C13/H3C10/H2BC7/H2AC8/H4C13/H2AC20/S100A8/H2BC6/H3C1/H2BC12/S100A9/H2BC10/H2BC14/H2BC11/H4C1/H3C14/H3C15/H2BC8/CYBB/CENPI/H2BC9/H2BC15/H4C8/SRF/H3C3/CENPU/H3C2/AURKB/LIMK2/MAPK14/RHOC/DIAPH2/H2AC6/ARPC3/SRGAP2/H2BC4/H4C2/NDC80/H3-3B/CENPH/PRKCB/H2BC5/RHOG/H3C7/H3C4/NCF4/SRC/IQGAP2/H2BC21/WIPF1/ARPC5/CDKN1B/BIRC5/EVL/ABI1/CFTR/WAS/H3-3A/H4C3/ARPC1B/GRB2/ARPC4/PPP2R5C/RAC2/KDM4C/ACTB/BRK1/DYNC1LI1/BTK/CENPN",0.518848077743792
"REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA","REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA",31,-0.49551211817812,-1.6106013473076,0.0173235446903362,0.0815818092975136,0.0815818092975136,1554,"tags=23%, list=11%, signal=20%","EPS8L2/PLS1/MYO1C/SPTAN1/ESPN/EPS8/EPB41L1",0.352487857583619
"REACTOME_DAP12_INTERACTIONS","REACTOME_DAP12_INTERACTIONS",37,0.497719655258417,1.60889695685536,0.0147610571769641,0.0741102664050056,0.0741102664050056,2724,"tags=49%, list=20%, signal=39%","LCK/KLRK1/SIGLEC15/HLA-E/CD300E/SIGLEC14/B2M/HLA-B/HLA-C/GRAP2/KLRD1/LAT/LCP2/NRAS/GRB2/PIK3CA/PLCG1/BTK",0.380730400722792
"REACTOME_GABA_RECEPTOR_ACTIVATION","REACTOME_GABA_RECEPTOR_ACTIVATION",22,0.564210565931151,1.60784795135985,0.0209160030777931,0.0930219946286682,0.0930219946286682,2902,"tags=50%, list=21%, signal=40%","KCNJ2/GNB4/GNG5/GNG2/GNG10/ADCY3/GABBR1/ADCY7/GNAI3/GABRR2/GNB1",0.352487857583619
"REACTOME_REGULATION_OF_CDH1_POSTTRANSLATIONAL_PROCESSING_AND_TRAFFICKING_TO_PLASMA_MEMBRANE","REACTOME_REGULATION_OF_CDH1_POSTTRANSLATIONAL_PROCESSING_AND_TRAFFICKING_TO_PLASMA_MEMBRANE",31,-0.494107070645512,-1.60603441268374,0.0178915241986649,0.0829702362648008,0.0829702362648008,4800,"tags=65%, list=34%, signal=42%","PRKCSH/PCSK7/TMEM258/RPN1/MOGS/SPCS1/CSNK2A2/GANAB/CANX/SEC11A/STT3A/RPN2/SEC11C/CSNK2A1/POMT2/PIP5K1C/ANK3/CDH1/ARHGAP32/PCSK6",0.352487857583619
"REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES","REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES",22,-0.535013744116515,-1.60573073850963,0.0224971963009225,0.0983240773583483,0.0983240773583483,3427,"tags=59%, list=25%, signal=45%","PLOD1/COL4A2/P4HA1/COL9A2/BMP1/SERPINH1/CRTAP/COL1A1/PLOD3/COL16A1/P4HA2/COL28A1/PCOLCE2",0.352487857583619
"REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE","REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE",104,0.411251101698056,1.60466225458265,0.00296916932752102,0.0198216523787805,0.0198216523787805,3842,"tags=42%, list=28%, signal=31%","USP18/SOCS1/MAP2K6/TIFA/NLRC5/S100A8/S100A9/TLR1/S100A12/LY96/IRAK2/N4BP1/MAPK14/RELA/NFKBIA/RIPK2/MEF2A/MAP3K1/CUL1/NFKB2/PELI1/TAB2/NFKBIB/NOD1/CREB1/DUSP6/BTK/CASP8/TAB3/DUSP3/TRAF6/PPP2R5D/DUSP4/UBC/TRAF2/TNIP2/IKBKB/FOS/NOD2/TLR2/MAPKAPK2/IRAK3/CD14/NKIRAS2",0.431707695803346
"REACTOME_GABA_B_RECEPTOR_ACTIVATION","REACTOME_GABA_B_RECEPTOR_ACTIVATION",18,0.59208505442537,1.60392905859485,0.019228038679055,0.0868478326953599,0.0868478326953599,2902,"tags=56%, list=21%, signal=44%","KCNJ2/GNB4/GNG5/GNG2/GNG10/ADCY3/GABBR1/ADCY7/GNAI3/GNB1",0.352487857583619
"REACTOME_DAG1_GLYCOSYLATIONS","REACTOME_DAG1_GLYCOSYLATIONS",12,-0.6327051896554,-1.59987830170872,0.0296276920777057,0.123279609158947,0.123279609158947,1779,"tags=42%, list=13%, signal=36%","RXYLT1/POMT2/FKTN/POMGNT1/LARGE1",0.352487857583619
"REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING","REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING",23,0.548656100411373,1.59933535363613,0.0251969980817927,0.107418781296064,0.107418781296064,3303,"tags=52%, list=24%, signal=40%","IL2RB/IL2RA/CSF2RB/JAK2/IL3RA/JAK3/INPP5D/GRB2/PIK3CA/PTPN6/IL2RG/PIK3CD",0.352487857583619
"REACTOME_DENGUE_VIRUS_INFECTION","REACTOME_DENGUE_VIRUS_INFECTION",368,0.348464627495262,1.59634246304451,3.49399434537363e-05,0.000428808396932218,0.000428808396932218,1908,"tags=18%, list=14%, signal=16%","H2AC19/IFIH1/LY6E/PML/STAT2/H3C12/H2BC13/H2AC17/H2AC4/H2AC16/H4C14/XRN1/H2BC17/H4C9/H3C11/H2AC14/H2BC3/H4C6/PRR5/H3C13/H3C10/H2BC7/H2AC8/H2AC12/H2AC11/CGAS/H4C13/H2AC20/H2AC21/H2BC6/H3C1/H2BC12/MMP9/DYNLT1/H2BC10/H2BC14/UBA7/H2BC11/H4C1/LY96/H3C14/H3C15/H2AC13/RIPK1/TRIM25/H2BC8/H2BC9/CD300A/H2BC15/H4C8/H3C3/H3C2/KPNB1/EIF4E3/EIF4G3/IKBKE/NFKBIA/H2AC6/H2BC4/CLU/H4C2/PAF1/H2BC5/LYN/H3C7/H3C4/RICTOR/MERTK",0.557332238758646
"REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS","REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS",139,-0.370160629625154,-1.59370632317702,0.000945622338035577,0.00781585810008998,0.00781585810008998,2941,"tags=37%, list=21%, signal=29%","PTS/FPGS/FOLR2/STARD7/RETSAT/PNPO/LMBRD1/COQ9/SLC25A19/MTHFD2L/NMNAT3/ACACA/CYB5R3/BCO2/RDH11/THTPA/NOS3/GPC1/DCAKD/VKORC1/SHMT1/PCCA/SLC46A1/PCCB/LDLRAP1/BTD/MTR/MMAB/PC/NADK2/MTHFD1/COQ4/SLC23A1/ALDH1L1/SDC4/SPR/NAXE/ACACB/SDC2/ACP5/HSPG2/LRP1/SLC19A3/APOE/CYB5A/AKR1C1/GCHFR/AKR1C3/LPL/APOC2/RBP4",0.477270815362862
"REACTOME_ANTIMICROBIAL_PEPTIDES","REACTOME_ANTIMICROBIAL_PEPTIDES",28,0.518413685587475,1.59355719701244,0.0287277928365308,0.119945939162835,0.119945939162835,896,"tags=32%, list=6%, signal=30%","GNLY/S100A8/DEFB4A/CCR2/LCN2/S100A9/TLR1/PGLYRP1/BPI",0.352487857583619
"REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY","REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY",12,0.636170814100751,1.59232888620056,0.0417046400013169,0.162407492312821,0.162407492312821,1950,"tags=50%, list=14%, signal=43%","TNFSF13B/BIRC3/BIRC2/TRAF3/LTB/TNFSF14",0.321775918075361
"REACTOME_LEISHMANIA_INFECTION","REACTOME_LEISHMANIA_INFECTION",130,0.393119039158817,1.59211081428042,0.00318565786169612,0.0210357299019608,0.0210357299019608,2902,"tags=37%, list=21%, signal=30%","GGT5/PRKX/CD247/FCGR1A/GNB4/RHBDF2/MEFV/CASP1/CD3G/IL6/GSDMD/GNG5/GNG2/CYSLTR1/MAPK14/RELA/ARPC3/TXNIP/FCGR2A/HCK/LYN/GNG10/NFKB2/SRC/ELMO2/WIPF1/ARPC5/ADCY3/GGT1/ABI1/WAS/ARPC1B/ADCY7/C3/GRB2/ARPC4/PLCG1/IL10/CREB1/ACTB/BRK1/GNAI3/FURIN/WNT5A/BTK/ITPR2/C3AR1/GNB1",0.431707695803346
"REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT","REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT",18,0.586531666739315,1.58888520667403,0.0218574538819589,0.09587294753278,0.09587294753278,4153,"tags=67%, list=30%, signal=47%","BIRC3/RIPK1/UBE2D1/TICAM1/BIRC2/RIPK3/UBE2D3/TRAF6/UBC/IKBKB/UBE2D2/CHUK",0.352487857583619
"REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING","REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING",50,0.466541640684808,1.58863547425641,0.0133138435466994,0.068543728428982,0.068543728428982,2661,"tags=30%, list=19%, signal=24%","IL27/EBI3/STAT1/STAT4/PSME2/JAK2/IL12RB2/LMNB1/CNN2/HNRNPF/IL23A/SOD2/IL10/RAP1B/BOLA2B",0.380730400722792
"REACTOME_AZATHIOPRINE_ADME","REACTOME_AZATHIOPRINE_ADME",16,-0.585059068206951,-1.58592600218058,0.0197076853619887,0.0885123264232286,0.0885123264232286,2590,"tags=38%, list=19%, signal=31%","GMPS/ABCC5/NME2/IMPDH2/SLC29A1/GSTA1",0.352487857583619
"REACTOME_G_ALPHA_I_SIGNALLING_EVENTS","REACTOME_G_ALPHA_I_SIGNALLING_EVENTS",126,0.392393392028081,1.58458416439375,0.00322634511775152,0.0211892395571248,0.0211892395571248,3156,"tags=40%, list=23%, signal=32%","CXCL10/CXCL11/CXCL9/P2RY14/CCL5/CAMK4/CCR5/CCL4/PRKX/GNB4/CCR1/CXCR6/CCR2/P2RY13/PDE4B/HCAR3/RGS10/CCR7/GNG5/LPAR1/GNG2/CCL4L2/HCAR2/GPR183/GNG10/PDE4D/SRC/GRK2/S1PR4/RGS19/ADCY3/GABBR1/ADCY7/C3/CREB1/GNAI3/GPSM3/ITPR2/PPP3R1/CAMKK2/PRKCD/C3AR1/S1PR3/RGS1/CXCR4/GNB1/GNAQ/RGS18/FPR1/PRKAR1B/PPP2R5D",0.431707695803346
"REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION","REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION",65,0.433743230127213,1.58442625629628,0.0161693684078322,0.0788520081672962,0.0788520081672962,4585,"tags=54%, list=33%, signal=36%","PSMA4/UBE2D1/RELA/NFKBIA/FCER1G/RASGRP1/CUL1/RASGRP4/LYN/TAB2/PSMA5/PSMA1/PSMA2/PSMB3/TAB3/PSMB7/CARD11/PSMC6/TRAF6/PSMA3/UBC/BCL10/MALT1/IKBKB/PSMD13/PSMC3/ADRM1/UBE2D2/PSMD6/PSMB4/CHUK/RASGRP2/PSMD8/PSMB1/PSMC5",0.352487857583619
"REACTOME_SIGNALING_BY_GPCR","REACTOME_SIGNALING_BY_GPCR",279,0.355315041146619,1.58256603983346,0.000135155565682405,0.00144047379214142,0.00144047379214142,2902,"tags=34%, list=21%, signal=28%","CXCL10/CXCL11/FFAR3/CXCL9/P2RY14/P2RY6/CCL5/CAMK4/CCL3L3/CCR5/CCL4/S1PR1/CCL3/PTGER2/PRKX/CMKLR1/GNB4/CCR1/CXCR6/FFAR2/CCL7/CCR2/ADGRE1/CCL2/ADM/EDN1/P2RY11/P2RY13/PDE4B/HCAR3/RGS10/CCR7/PTCH2/GPR84/PRKCE/GPR27/GPR35/GNG5/LPAR1/INSL3/GNG2/CYSLTR1/ARHGEF6/RHOC/CCL4L2/RASGRP1/PLEKHG2/FGD3/ECE1/HCAR2/PTAFR/NTSR1/CCRL2/PRKCB/GPR183/ADORA2A/ADGRE2/PTGER4/ADGRE5/GNG10/GNA13/P2RY10/PDE4D/SRC/ARHGEF11/GRK2/S1PR4/RGS19/ADCY3/NRAS/GABBR1/ADCY7/C3/GRB2/GPR132/PIK3CA/CREB1/CD55/GNAI3/PIK3CG/WNT5A/GPSM3/BTK/P2RY2/ITPR2/PPP3R1/CAMKK2/AKAP13/PRKCD/HRH2/C3AR1/ARHGEF40/S1PR3/RGS1/CXCR4/GNB1",0.518848077743792
"REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES","REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES",145,0.380747642596001,1.57691715279451,0.00244057307842526,0.0171404409843161,0.0171404409843161,2402,"tags=34%, list=17%, signal=29%","H2AC19/H3C12/H2BC13/H2AC4/H4C14/H2BC17/H4C9/H3C11/H2AC14/H2BC3/H4C6/H3C13/H3C10/H2BC7/H2AC8/H4C13/H2AC20/H2BC6/H3C1/H2BC12/H2BC10/H2BC14/H2BC11/H4C1/H3C14/H3C15/H2BC8/H2BC9/H2BC15/H4C8/H3C3/H3C2/H2AC6/KDM6A/H2BC4/H4C2/H3-3B/CIDEC/H2BC5/H3C7/H3C4/MED30/H2BC21/NCOA3/MED13/DR1/H3-3A/H4C3/MED20/ACSL1",0.431707695803346
"REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY","REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY",95,0.406563498974673,1.57675168337687,0.00665650758041075,0.0396453760303875,0.0396453760303875,2780,"tags=24%, list=20%, signal=20%","ISG15/HERC5/IFIH1/OAS2/STAT2/EIF2AK2/UBE2L6/LY96/TRIM25/H2BC15/KPNB1/IRF3/MED30/MED13L/MED13/RAB5A/AGRN/MED20/MED14/IFNAR1/FURIN/EP300/MED1",0.407017918923954
"REACTOME_INTERLEUKIN_15_SIGNALING","REACTOME_INTERLEUKIN_15_SIGNALING",14,0.611628574543619,1.57420265402761,0.0341025780057041,0.138115440923102,0.138115440923102,4244,"tags=71%, list=30%, signal=50%","IL2RB/IL15RA/JAK3/IL15/GRB2/SOS2/IL2RG/STAT5B/JAK1/STAT3",0.321775918075361
"REACTOME_TRNA_PROCESSING","REACTOME_TRNA_PROCESSING",91,-0.39087059140225,-1.57420248896345,0.00642856447701778,0.0386668605919634,0.0386668605919634,5009,"tags=49%, list=36%, signal=32%","NUP88/RANBP2/THADA/TRMT44/ZBTB8OS/NUP107/NSUN2/PRORP/NUP54/NUP214/CDKAL1/NUP98/NUP42/TRMT1/TRMT112/TSEN54/NUP93/TP53RK/TRDMT1/NUP37/PUS1/POP5/NUP43/TRIT1/TSEN2/DDX1/ELAC2/NUP155/AAAS/NUP188/GON7/OSGEP/GTPBP3/SEH1L/RPP38/XPOT/POP7/WDR4/METTL1/RPP30/TRMT11/QTRT1/EPRS1/TRMU/TYW3",0.407017918923954
"REACTOME_NICOTINATE_METABOLISM","REACTOME_NICOTINATE_METABOLISM",20,0.558372367541051,1.57390182301657,0.0355137533272121,0.143352858114826,0.143352858114826,950,"tags=30%, list=7%, signal=28%","PARP14/CD38/PARP9/NADK/PARP10/PARP8",0.321775918075361
"REACTOME_SNRNP_ASSEMBLY","REACTOME_SNRNP_ASSEMBLY",50,-0.438179638433976,-1.57304563625154,0.0144639771612561,0.0732238843788591,0.0732238843788591,5009,"tags=58%, list=36%, signal=37%","NUP88/RANBP2/GEMIN7/NUP107/SNRPD1/NUP54/NUP214/NUP98/GEMIN2/SNRPE/NUP42/PRMT5/CLNS1A/NCBP2/NUP93/WDR77/DDX20/NUP37/NUP43/SMN1/GEMIN8/NUP155/AAAS/NUP188/SEH1L/PHAX/SNRPF/SNUPN/GEMIN4",0.380730400722792
"REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS","REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS",31,0.505115912417736,1.56666450272593,0.0264186561048959,0.112233101984086,0.112233101984086,3493,"tags=55%, list=25%, signal=41%","PRKX/CD247/FCGR1A/CD3G/FCGR2A/HCK/LYN/SRC/ADCY3/ADCY7/PLCG1/IL10/CREB1/ITPR2/PRKAR1B/FCGR3A/FGR",0.352487857583619
"REACTOME_PHOSPHORYLATION_AND_NUCLEAR_TRANSLOCATION_OF_THE_CRY_PER_KINASE_COMPLEX","REACTOME_PHOSPHORYLATION_AND_NUCLEAR_TRANSLOCATION_OF_THE_CRY_PER_KINASE_COMPLEX",13,-0.590241155660639,-1.56608503206795,0.0361681845566574,0.145030839063824,0.145030839063824,2162,"tags=38%, list=16%, signal=33%","PER2/CSNK2A1/CRY1/CRY2/CSNK1E",0.321775918075361
"REACTOME_DISSOLUTION_OF_FIBRIN_CLOT","REACTOME_DISSOLUTION_OF_FIBRIN_CLOT",10,-0.652452798931045,-1.56337020573545,0.0361119094347763,0.145030839063824,0.145030839063824,3950,"tags=50%, list=28%, signal=36%","ANXA2/SERPINB6/SERPINE1/PLAT/PLAU",0.321775918075361
"REACTOME_SIGNALING_BY_ERBB4","REACTOME_SIGNALING_BY_ERBB4",42,-0.450219046874108,-1.55974571570565,0.01517366592078,0.0749431060721451,0.0749431060721451,1724,"tags=24%, list=12%, signal=21%","WWOX/STMN1/NEDD4/DLG4/ERBB3/NRG1/EGFR/YAP1/APOE/SPARC",0.380730400722792
"REACTOME_DRUG_ADME","REACTOME_DRUG_ADME",46,-0.436371981532351,-1.55615665863656,0.0150183286588699,0.0745733732806618,0.0745733732806618,2590,"tags=35%, list=19%, signal=28%","GMPS/CYP2C9/ADK/ABCC5/ACY1/ITPA/SLC29A3/NME2/GSTP1/ABCC3/SLCO2B1/IMPDH2/SLC29A1/AKR1C1/CES1/GSTA1",0.380730400722792
"REACTOME_SIGNALING_BY_PTK6","REACTOME_SIGNALING_BY_PTK6",44,-0.444923756809639,-1.5547250239363,0.0132761171152304,0.068543728428982,0.068543728428982,1143,"tags=23%, list=8%, signal=21%","EPAS1/ERBB3/NRG1/STAP2/ERBB2/EGFR/KHDRBS3/CCND1/GPNMB/BCAR1",0.380730400722792
"REACTOME_HEME_BIOSYNTHESIS","REACTOME_HEME_BIOSYNTHESIS",10,-0.647649634184895,-1.55186113616035,0.0389166329941225,0.153518535999542,0.153518535999542,4185,"tags=70%, list=30%, signal=49%","COX15/ALAD/UROD/FLVCR1/UROS/FECH/PPOX",0.321775918075361
"REACTOME_DEVELOPMENTAL_LINEAGE_OF_MAMMARY_GLAND_LUMINAL_EPITHELIAL_CELLS","REACTOME_DEVELOPMENTAL_LINEAGE_OF_MAMMARY_GLAND_LUMINAL_EPITHELIAL_CELLS",17,-0.561028005909703,-1.55080427487185,0.0285921610924655,0.119791295611536,0.119791295611536,4072,"tags=65%, list=29%, signal=46%","ITGB1/AREG/KRT5/CD24/ALDH1A3/KRT18/KRT8/ITGA6/CDH1/ERBB2/ALDH1A1",0.352487857583619
"REACTOME_SIGNALING_BY_KIT_IN_DISEASE","REACTOME_SIGNALING_BY_KIT_IN_DISEASE",19,0.55176866259519,1.54807393599493,0.0449983415811033,0.173015775383039,0.173015775383039,2445,"tags=42%, list=18%, signal=35%","STAT1/LCK/JAK2/LYN/SRC/NRAS/GRB2/PIK3CA",0.321775918075361
"REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING","REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING",11,-0.622345957293243,-1.54693913490397,0.0443350272373363,0.171006533629726,0.171006533629726,2313,"tags=55%, list=17%, signal=46%","EREG/GAB1/ERBB3/NRG1/ERBB2/EGFR",0.321775918075361
"REACTOME_TRANSLATION","REACTOME_TRANSLATION",348,-0.320284889597533,-1.54360495645671,9.31923110303001e-05,0.00104281489639378,0.00104281489639378,4554,"tags=42%, list=33%, signal=29%","RPL12/RPL13/RPL18A/RPN1/RPS8/ERAL1/ABCE1/MRPL10/UBB/EEF1A1/ELOB/RPL13A/TCF25/NARS1/RPLP2/MT-ATP6/SSR4/RPL32/RPS29/MRPS21/SPCS1/RPS20/MRPL18/RPL31/EIF2B3/RPL7/RPS24/TRMT112/EIF3F/AIMP2/UBA52/MRPL15/MRPS10/MRPS25/MRPS31/RPL8/RPS6/RPS5/MRPL13/MRPL1/EIF5B/RPL7A/RPLP0/EIF2B2/MRPS17/RPL3/RPL15/EIF4B/EIF4E/TUFM/RPL26L1/MRPL32/MRPL12/GFM1/HARS1/SEC11A/MRPS30/FARSA/MT-ND4/QARS1/ZNF598/RPL9/EEF2/MT-CO1/EIF3I/MRPS16/MT-ATP8/MRPL43/MRPL24/PTCD3/DARS1/RPS4X/MRRF/RPLP1/MIEF1/MT-ND4L/MRPL36/SRP72/SRP68/MRPL39/RPN2/MRPL14/RPL6/MRPL19/PSMD14/EIF3K/MRPL30/MT-ND6/EIF3L/EIF4EBP1/MRPL20/MRPL46/MRPL40/GFM2/RPS23/RPL5/MRPL49/MT-ND5/RPL10A/EIF3J/MRPS34/AARS1/MRPL23/MRPS28/VARS2/MTIF2/MRPS23/MT-ND2/RPL22/MT-ND3/SEC11C/MT-CO3/LARS2/MRPS12/EIF3B/MRPL57/AIMP1/MRPL33/MRPL37/MRPS33/MRPL34/MT-CYB/TARS2/LARS1/RPL4/EEF1B2/MRPL3/MRPS2/MRPS35/MTFMT/VARS1/MRPL4/MRPL35/MRPS15/IARS1/EEF1E1/MRPS18B/EPRS1/IARS2/MRPL11/EARS2/MRPL41/MRPL55/MRPS27/EIF3C/SRPRB",0.538434096309916
"REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS","REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS",30,0.493953396021354,1.54356895166481,0.0379973414244742,0.15136645846143,0.15136645846143,967,"tags=13%, list=7%, signal=12%","ISG15/UBE2L6/UBA7/TRIM25",0.321775918075361
"REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY","REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY",14,0.598519047609602,1.54046150302272,0.0408673397266829,0.160173605702967,0.160173605702967,3201,"tags=50%, list=23%, signal=39%","ATF5/ATF3/TRIB3/PPP1R15A/DDIT3/ATF4/GRB10",0.321775918075361
"REACTOME_PROGRAMMED_CELL_DEATH","REACTOME_PROGRAMMED_CELL_DEATH",177,0.367127409134793,1.53833577693546,0.00153254393095193,0.0115654712801652,0.0115654712801652,4083,"tags=42%, list=29%, signal=30%","GZMB/TNFSF10/IRF1/FAS/PMAIP1/PSMA4/IRF2/CASP5/MLKL/STK26/BIRC3/CASP1/LY96/RIPK1/H1-3/H1-0/GSDMD/CHMP2B/KPNB1/BMX/CASP3/XIAP/CFLAR/H1-5/HMGB2/LMNB1/TICAM1/BIRC2/UNC5A/H1-2/TP53BP2/PELI1/BAK1/RIPK3/UBE2L3/DAPK2/CASP4/PSMA5/PSMA1/CASP7/PSMA2/PSMB3/BCL2L1/PPP3R1/PRKCD/FLOT2/FLOT1/CASP8/PSMB7/BMF/PSMC6/H1-4/BCL2L11/BID/PSMA3/CHMP4A/STK24/UBC/TRAF2/AKT2/APAF1/FADD/CHMP4B/CD14/DIABLO/IL1B/SDCBP/PSMD13/DAPK3/YWHAB/PSMC3/ADRM1/PSMD6/CHMP7/PSMB4",0.45505986738723
"REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION","REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION",308,0.341074787131274,1.53723723965088,0.000382735557945469,0.0036329976789355,0.0036329976789355,2135,"tags=19%, list=15%, signal=16%","HERC5/SOCS1/PSMB9/RNF213/HERC6/TAP1/TAP2/FBXO6/UBE2L6/DTX3L/TRIM21/NCF1/PSMB8/PSMA4/FCGR1A/RBCK1/RNF19B/S100A8/SIAH2/UBE2F/S100A9/RBBP6/UBE2S/PSME2/TLR1/UBA7/PSME1/LY96/UBR1/UBE2D1/CYBB/MYLIP/HLA-E/FBXW12/SOCS3/RNF144B/HLA-F/KLHL5/UBE2J1/TRIM69/HLA-A/WSB1/B2M/ASB7/CUL1/HLA-B/SEC24A/CTSS/HLA-C/NCF4/RNF138/UBE2Z/UBE2E1/ASB8/UBE2W/RNF114/TAPBP/UBE2L3",0.49849310876659
