"sample_name","name","tax_id","tax_level","genus_tax_id","common_name","category","nt_count","nt_rpm","nt_contigs","nt_contig_r","nt_percent_identity","nt_alignment_length","nr_count","nr_rpm","nr_contigs","nr_contig_r","nr_percent_identity"
"P101","Mesorhizobium loti",381,1,68287,"","bacteria",10,0.066666669,NA,NA,92.23,87.7,8,0.053333335,NA,NA,96.625
"P101","Alistipes finegoldii",214856,1,239759,"","bacteria",2,0.013333334,NA,NA,89.05,109.5,0,0,NA,NA,0
"P101","Flavobacteriaceae bacterium",1871037,1,-200049546,"","bacteria",4,0.026666668,NA,NA,95.475,88.25,1,0.006666667,NA,NA,92
"P101","Mycoplasma hyosynoviae",29559,1,2093,"","bacteria",46,0.306666679,2,31,97.5922,301.478,0,0,NA,NA,0
"P101","Mycoplasma orale",2121,1,2093,"","bacteria",22,0.146666673,1,18,99.5608,378.636,0,0,NA,NA,0
"P101","Mycoplasma arthritidis",2111,1,2093,"","bacteria",1,0.006666667,NA,NA,100,150,0,0,NA,NA,0
"P101","Mycoplasma canadense",29554,1,2093,"","bacteria",1,0.006666667,NA,NA,92.7,150,0,0,NA,NA,0
"P101","Sphingomonas sp. FARSPH",2219696,1,13687,"","bacteria",2,0.013333334,NA,NA,100,99,2,0.013333334,NA,NA,100
"P101","Sphingomonas sp. LK11",1390395,1,13687,"","bacteria",2,0.013333334,NA,NA,89.4,85,0,0,NA,NA,0
"P101","Sphingomonas sp. NIC1",1961362,1,13687,"","bacteria",2,0.013333334,NA,NA,99,150,0,0,NA,NA,0
"P101","Sphingomonas sp. KC8",1030157,1,13687,"","bacteria",2,0.013333334,NA,NA,98.35,92,0,0,NA,NA,0
"P101","Sphingomonas koreensis",93064,1,13687,"","bacteria",12,0.080000003,NA,NA,97.5283,169.5,4,0.026666668,NA,NA,100
"P101","Phenylobacterium sp. HYN0004",2201350,1,20,"","bacteria",2,0.013333334,NA,NA,100,91,1,0.006666667,NA,NA,82
"P101","Acinetobacter indicus",756892,1,469,"","bacteria",2,0.013333334,NA,NA,93.9,131,0,0,NA,NA,0
"P101","Acinetobacter calcoaceticus",471,1,469,"","bacteria",2,0.013333334,NA,NA,98.15,134,0,0,NA,NA,0
"P101","Acinetobacter schindleri",108981,1,469,"","bacteria",2,0.013333334,NA,NA,93.55,111,0,0,NA,NA,0
"P101","Acinetobacter pittii",48296,1,469,"","bacteria",1,0.006666667,NA,NA,97.3,150,2,0.013333334,NA,NA,96.05
"P101","Acinetobacter radioresistens",40216,1,469,"","bacteria",3,0.020000001,NA,NA,91.2333,148.333,0,0,NA,NA,0
"P101","Acinetobacter lwoffii",28090,1,469,"","bacteria",4,0.026666668,NA,NA,96.35,125,0,0,NA,NA,0
"P101","Acinetobacter junii",40215,1,469,"","bacteria",5,0.033333335,NA,NA,98.36,103.4,1,0.006666667,NA,NA,97.9
"P101","Acinetobacter johnsonii",40214,1,469,"","bacteria",4,0.026666668,NA,NA,98.65,111,0,0,NA,NA,0
"P101","Acinetobacter baumannii",470,1,469,"","bacteria",19,0.126666672,NA,NA,99.7632,91.9474,40,0.266666677,NA,NA,86.6875
"P101","Achromobacter ruhlandii",72557,1,222,"","bacteria",2,0.013333334,NA,NA,93.6,79,2,0.013333334,NA,NA,100
"P101","Achromobacter xylosoxidans",85698,1,222,"","bacteria",21,0.140000006,NA,NA,93.8965,121.429,8,0.053333335,NA,NA,89.05
"P101","[Eubacterium] rectale",39491,1,-200186803,"","bacteria",4,0.026666668,NA,NA,89.95,79,0,0,NA,NA,0
"P101","Polynucleobacter necessarius",576610,1,44013,"","bacteria",7,0.046666669,NA,NA,91.7286,112,0,0,NA,NA,0
"P101","Massilia putida",1141883,1,149698,"","bacteria",3,0.020000001,NA,NA,91.1,87.3333,1,0.006666667,NA,NA,89.4
"P101","Massilia sp. NR 4-1",1678028,1,149698,"","bacteria",4,0.026666668,NA,NA,91.575,115.75,0,0,NA,NA,0
"P101","Nocardioides dokdonensis",450734,1,1839,"","bacteria",4,0.026666668,NA,NA,92.9,80.5,0,0,NA,NA,0
"P101","Bacillus lentus",1467,1,1386,"","bacteria",2,0.013333334,NA,NA,99,150,0,0,NA,NA,0
"P101","Bacillus oceanisediminis",665099,1,1386,"","bacteria",2,0.013333334,NA,NA,99.2,120,0,0,NA,NA,0
"P101","Steroidobacter denitrificans",465721,1,469322,"","bacteria",2,0.013333334,NA,NA,92.15,70,1,0.006666667,NA,NA,81.2
"P101","Nonlabens sediminis",319236,1,363408,"","bacteria",1,0.006666667,NA,NA,67.5,117,0,0,NA,NA,0
"P101","Agrobacterium genomosp. 6",1183411,1,357,"","bacteria",2,0.013333334,NA,NA,88.4,142,0,0,NA,NA,0
"P101","Agrobacterium tumefaciens",358,1,357,"","bacteria",2,0.013333334,NA,NA,96.2,106,0,0,NA,NA,0
"P101","Agrobacterium vitis",373,1,357,"","bacteria",2,0.013333334,NA,NA,100,112,2,0.013333334,NA,NA,100
"P101","Paracoccus denitrificans",266,1,265,"","bacteria",2,0.013333334,NA,NA,92.7,109,0,0,NA,NA,0
"P101","Paracoccus marcusii",59779,1,265,"","bacteria",2,0.013333334,NA,NA,100,131,1,0.006666667,NA,NA,100
"P101","Deinococcus ficus",317577,1,1298,"","bacteria",8,0.053333335,NA,NA,99.5625,126.25,6,0.040000002,NA,NA,99.3
"P101","Sphingobium amiense",135719,1,165695,"","bacteria",2,0.013333334,NA,NA,100,150,0,0,NA,NA,0
"P101","Sphingobium herbicidovorans",76947,1,165695,"","bacteria",1,0.006666667,NA,NA,87.4,103,0,0,NA,NA,0
"P101","Ensifer sojae",716925,1,106591,"","bacteria",2,0.013333334,NA,NA,93.1,72,0,0,NA,NA,0
"P101","Stenotrophomonas maltophilia",40324,1,40323,"","bacteria",200,1.333333387,NA,NA,98.7954,117.62,137,0.91333337,NA,NA,98.6811
"P101","Arachidicoccus sp. BS20",1850526,1,1769012,"","bacteria",2,0.013333334,NA,NA,98.25,136.5,0,0,NA,NA,0
"P101","Azospirillum brasilense",192,1,191,"","bacteria",6,0.040000002,NA,NA,94.6667,74,1022,6.813333606,1,1011,71.9086
"P101","Azospirillum thiophilum",528244,1,191,"","bacteria",2,0.013333334,NA,NA,84.3,115,0,0,NA,NA,0
"P101","Sphingopyxis macrogoltabida",33050,1,165697,"","bacteria",5,0.033333335,NA,NA,91.84,83,0,0,NA,NA,0
"P101","Micromonospora zamorensis",709883,1,1873,"","bacteria",2,0.013333334,NA,NA,91,78,0,0,NA,NA,0
"P101","Gordonia sp. KTR9",337191,1,2053,"","bacteria",2,0.013333334,NA,NA,93.7,95,0,0,NA,NA,0
"P101","Gordonia polyisoprenivorans",84595,1,2053,"","bacteria",4,0.026666668,NA,NA,94.4,104.5,0,0,NA,NA,0
"P101","Pandoraea oxalativorans",573737,1,93217,"","bacteria",1,0.006666667,NA,NA,92.6,149,0,0,NA,NA,0
"P101","Pandoraea thiooxydans",445709,1,93217,"","bacteria",2,0.013333334,NA,NA,91,150,0,0,NA,NA,0
"P101","Pandoraea pnomenusa",93220,1,93217,"","bacteria",4,0.026666668,NA,NA,94.1,73,2,0.013333334,NA,NA,96.8
"P101","Pandoraea apista",93218,1,93217,"","bacteria",6,0.040000002,NA,NA,94.2167,70.5,0,0,NA,NA,0
"P101","Sinorhizobium fredii",380,1,28105,"","bacteria",2,0.013333334,NA,NA,91.8,73,0,0,NA,NA,0
"P101","Sinorhizobium americanum",194963,1,28105,"","bacteria",4,0.026666668,NA,NA,90.475,83,0,0,NA,NA,0
"P101","Sinorhizobium meliloti",382,1,28105,"","bacteria",4,0.026666668,NA,NA,94.675,91,3,0.020000001,NA,NA,73.1333
"P101","Alcaligenes faecalis",511,1,507,"","bacteria",6,0.040000002,NA,NA,97.1667,83.3333,3,0.020000001,NA,NA,97.7
"P101","Xanthobacter autotrophicus",280,1,279,"","bacteria",5,0.033333335,NA,NA,93.44,184.8,0,0,NA,NA,0
"P101","Blastococcus saxobsidens",138336,1,38501,"","bacteria",15,0.100000004,1,10,93.1717,275.6,0,0,NA,NA,0
"P101","Azoarcus sp. KH32C",748247,1,12960,"","bacteria",2,0.013333334,NA,NA,91.15,94.5,0,0,NA,NA,0
"P101","Chelatococcus sp. CO-6",1702325,1,28209,"","bacteria",7,0.046666669,NA,NA,90.2714,90.4286,0,0,NA,NA,0
"P101","Jeongeupia sp. USM3",1906741,1,885864,"","bacteria",442,2.946666785,1,437,96.5893,87.8371,0,0,NA,NA,0
"P101","Flavobacterium album",2175091,1,237,"","bacteria",2,0.013333334,NA,NA,92.15,128,1,0.006666667,NA,NA,81
"P101","Flavobacterium johnsoniae",986,1,237,"","bacteria",1,0.006666667,NA,NA,100,70,0,0,NA,NA,0
"P101","Flavobacterium psychrophilum",96345,1,237,"","bacteria",6,0.040000002,NA,NA,98.4333,72,2,0.013333334,NA,NA,100
"P101","Flavobacterium columnare",996,1,237,"","bacteria",6,0.040000002,NA,NA,93.2333,102.5,0,0,NA,NA,0
"P101","Streptococcus pseudopneumoniae",257758,1,1301,"","bacteria",1189,7.926666984,2,1179,99.8447,1356.78,7,0.046666669,NA,NA,98.9857
"P101","Streptococcus suis",1307,1,1301,"","bacteria",4,0.026666668,NA,NA,98.8,82,1152,7.680000307,1,1150,53.106
"P101","Streptococcus pneumoniae",1313,1,1301,"","bacteria",2452,16.34666732,1,2375,93.7283,2697.48,43,0.286666678,NA,NA,88.0372
"P101","Streptococcus sp. NPS 308",1902136,1,1301,"","bacteria",2,0.013333334,NA,NA,97.35,138,0,0,NA,NA,0
"P101","Streptococcus sp. oral taxon 431",712633,1,1301,"","bacteria",2,0.013333334,NA,NA,96.3,136,0,0,NA,NA,0
"P101","Streptococcus constellatus",76860,1,1301,"","bacteria",6,0.040000002,NA,NA,99.6,89.3333,0,0,NA,NA,0
"P101","Streptococcus mitis",28037,1,1301,"","bacteria",6,0.040000002,NA,NA,100,86.3333,3,0.020000001,NA,NA,88.9
"P101","Streptococcus oralis",1303,1,1301,"","bacteria",7,0.046666669,NA,NA,97.5286,101.571,0,0,NA,NA,0
"P101","Kocuria rosea",1275,1,57493,"","bacteria",1,0.006666667,NA,NA,96.2,79,1,0.006666667,NA,NA,100
"P101","Kocuria flava",446860,1,57493,"","bacteria",2,0.013333334,NA,NA,99,98,0,0,NA,NA,0
"P101","Caulobacter segnis",88688,1,75,"","bacteria",2,0.013333334,NA,NA,88.8,120,0,0,NA,NA,0
"P101","Caulobacter sp. K31",366602,1,75,"","bacteria",2,0.013333334,NA,NA,90.95,105,0,0,NA,NA,0
"P101","Caulobacter vibrioides",155892,1,75,"","bacteria",9,0.060000002,NA,NA,94.3556,111.444,8,0.053333335,NA,NA,99.6375
"P101","Sulfitobacter sp. AM1-D1",1917485,1,60136,"","bacteria",2,0.013333334,NA,NA,92.7,110,0,0,NA,NA,0
"P101","Riemerella anatipestifer",34085,1,34084,"","bacteria",2,0.013333334,NA,NA,97.6,83,4,0.026666668,NA,NA,88.125
"P101","Aquaspirillum serpens",190,1,187,"","bacteria",2,0.013333334,NA,NA,100,104,0,0,NA,NA,0
"P101","Aquaspirillum sp. LM1",1938604,1,187,"","bacteria",14,0.093333337,NA,NA,95.3929,116.286,0,0,NA,NA,0
"P101","Shewanella sp. MR-4",60480,1,22,"","bacteria",2,0.013333334,NA,NA,97.8,89,0,0,NA,NA,0
"P101","Lutibacter sp. LPB0138",1850246,1,358023,"","bacteria",21,0.140000006,1,19,80.9276,357.857,0,0,NA,NA,0
"P101","Herbaspirillum robiniae",2014887,1,963,"","bacteria",2,0.013333334,NA,NA,89.8,98,0,0,NA,NA,0
"P101","Herbaspirillum lusitanum",213312,1,963,"","bacteria",2,0.013333334,NA,NA,88.6,149,0,0,NA,NA,0
"P101","Herbaspirillum huttiense",863372,1,963,"","bacteria",1,0.006666667,NA,NA,95.3,148,0,0,NA,NA,0
"P101","Herbaspirillum hiltneri",341045,1,963,"","bacteria",4,0.026666668,NA,NA,94.125,117,0,0,NA,NA,0
"P101","Sphingobacterium mizutaii",1010,1,28453,"","bacteria",2,0.013333334,NA,NA,98.3,145,0,0,NA,NA,0
"P101","Legionella lansingensis",45067,1,445,"","bacteria",2,0.013333334,NA,NA,90.65,86,7,0.046666669,1,7,56.667
"P101","Pasteurella multocida",747,1,745,"","bacteria",58,0.386666682,NA,NA,98.0155,70.0862,13,0.08666667,1,4,93.2002
"P101","Tessaracoccus flavescens",399497,1,72763,"","bacteria",2,0.013333334,NA,NA,96.7,121,0,0,NA,NA,0
"P101","Tessaracoccus flavus",1610493,1,72763,"","bacteria",2,0.013333334,NA,NA,98.6,73,0,0,NA,NA,0
"P101","Blautia hansenii",1322,1,572511,"","bacteria",2,0.013333334,NA,NA,95.1,102,0,0,NA,NA,0
"P101","Enterobacter asburiae",61645,1,547,"","bacteria",2,0.013333334,NA,NA,96.65,150,0,0,NA,NA,0
"P101","Enterobacter cloacae",550,1,547,"","bacteria",4,0.026666668,NA,NA,99.475,144.5,22,0.146666673,NA,NA,93.2091
"P101","Thalassiosira oceanica",159749,1,35127,"","eukaryota",2,0.013333334,NA,NA,93.1,72,2,0.013333334,NA,NA,87.5
"P101","Brassica oleracea",3712,1,3705,"wild cabbage","eukaryota",2,0.013333334,NA,NA,99.3,149.5,0,0,NA,NA,0
"P101","Microvirga ossetica",1882682,1,186650,"","bacteria",3,0.020000001,NA,NA,84.354,149.333,0,0,NA,NA,0
"P101","Acidithiobacillus ferrivorans",160808,1,119977,"","bacteria",1,0.006666667,NA,NA,89.5,105,0,0,NA,NA,0
"P101","Agromyces flavus",589382,1,33877,"","bacteria",4,0.026666668,NA,NA,89.4145,140,0,0,NA,NA,0
"P101","Rhizobium favelukesii",348824,1,379,"","bacteria",2,0.013333334,NA,NA,92.45,145,0,0,NA,NA,0
"P101","Rhizobium phaseoli",396,1,379,"","bacteria",2,0.013333334,NA,NA,86.3,102,2,0.013333334,NA,NA,97.8
"P101","Rhizobium leguminosarum",384,1,379,"","bacteria",4,0.026666668,NA,NA,95.225,90.25,2,0.013333334,NA,NA,87.5
"P101","Halomonas zincidurans",1178777,1,2745,"","bacteria",2,0.013333334,NA,NA,87.3,79,0,0,NA,NA,0
"P101","Providencia alcalifaciens",126385,1,586,"","bacteria",1,0.006666667,NA,NA,95.5,110,0,0,NA,NA,0
"P101","Methyloceanibacter caenitepidi",1384459,1,1484898,"","bacteria",1,0.006666667,NA,NA,96,75,0,0,NA,NA,0
"P101","Christensenella minuta",626937,1,990721,"","bacteria",2,0.013333334,NA,NA,88.2,76,0,0,NA,NA,0
"P101","Rhodoferax saidenbachensis",1484693,1,28065,"","bacteria",2,0.013333334,NA,NA,87.2,86,0,0,NA,NA,0
"P101","Rhodoferax antarcticus",81479,1,28065,"","bacteria",2,0.013333334,NA,NA,98.1,105,0,0,NA,NA,0
"P101","Rhodoferax ferrireducens",192843,1,28065,"","bacteria",6,0.040000002,NA,NA,94.25,72.1667,0,0,NA,NA,0
"P101","Rhodoferax koreense",1842727,1,28065,"","bacteria",14,0.093333337,NA,NA,93.4857,88.6429,3,0.020000001,NA,NA,86.1333
"P101","Paucibacter sp. KCTC 42545",1768242,1,318147,"","bacteria",5,0.033333335,NA,NA,95.48,90.6,2,0.013333334,NA,NA,69
"P101","Fusobacterium periodonticum",860,1,848,"","bacteria",15,0.100000004,NA,NA,100,119.467,2,0.013333334,NA,NA,100
"P101","Fusobacterium hwasookii",1583098,1,848,"","bacteria",307,2.046666749,1,287,99.5626,1284.09,1,0.006666667,NA,NA,100
"P101","Fusobacterium necrophorum",859,1,848,"","bacteria",2,0.013333334,NA,NA,90.4,94,0,0,NA,NA,0
"P101","Fusobacterium nucleatum",851,1,848,"","bacteria",553,3.686666814,3,460,98.8322,843.68,52,0.346666681,NA,NA,96.0904
"P101","Ochrobactrum pseudogrignonense",419475,1,528,"","bacteria",3,0.020000001,NA,NA,97.6667,100,0,0,NA,NA,0
"P101","Candidatus Saccharimonas aalborgensis",1332188,1,1331051,"","bacteria",2,0.013333334,NA,NA,97.6,85,0,0,NA,NA,0
"P101","Triticum aestivum",4565,1,4564,"bread wheat","eukaryota",32,0.213333342,NA,NA,98.9719,102.062,0,0,NA,NA,0
"P101","Gemella morbillorum",29391,1,1378,"","bacteria",9,0.060000002,NA,NA,97.6667,121.778,0,0,NA,NA,0
"P101","Actinobacillus succinogenes",67854,1,713,"","bacteria",24,0.160000006,NA,NA,95.6417,86.5,3,0.020000001,1,4,97.468
"P101","Actinobacillus suis",716,1,713,"","bacteria",3,0.020000001,NA,NA,87.0667,128.667,0,0,NA,NA,0
"P101","Actinobacillus pleuropneumoniae",715,1,713,"","bacteria",10,0.066666669,NA,NA,97.58,87.5,3,0.020000001,NA,NA,100
"P101","Snodgrassella alvi",1196083,1,1193515,"","bacteria",15,0.100000004,NA,NA,97.94,98.4,41,0.273333344,1,39,81.5435
"P101","Petrimonas mucosa",1642646,1,307628,"","bacteria",60,0.400000016,NA,NA,92.48,75.3667,0,0,NA,NA,0
"P101","uncultured Nitrosospira sp.",156425,1,35798,"","bacteria",8,0.053333335,NA,NA,96.7,140.25,0,0,NA,NA,0
"P101","Puccinia graminis",5297,1,5296,"","eukaryota",6,0.040000002,NA,NA,98.4,75,0,0,NA,NA,0
"P101","Cytophaga hutchinsonii",985,1,978,"","bacteria",2,0.013333334,NA,NA,99,97,0,0,NA,NA,0
"P101","Gallibacterium anatis",750,1,155493,"","bacteria",4,0.026666668,NA,NA,95.55,91,4,0.026666668,NA,NA,100
"P101","Candidatus Hamiltonella defensa",138072,1,568987,"","bacteria",4,0.026666668,NA,NA,95.2,100.75,12,0.080000003,NA,NA,83.8167
"P101","Gulbenkiania mobilis",397457,1,397456,"","bacteria",1,0.006666667,NA,NA,100,150,0,0,NA,NA,0
"P101","Brachypodium distachyon",15368,1,15367,"stiff brome","eukaryota",4,0.026666668,NA,NA,99.55,90,0,0,NA,NA,0
"P101","Tannerella forsythia",28112,1,195950,"","bacteria",160,1.066666709,2,100,99.7756,584.888,106,0.706666695,3,94,56.5967
"P101","Tannerella sp. oral taxon HOT-286",712710,1,195950,"","bacteria",11,0.073333336,NA,NA,92.1818,92.7273,2,0.013333334,NA,NA,97.8
"P101","Trypanosoma brucei",5691,1,5690,"","eukaryota",2,0.013333334,NA,NA,98.8,82,0,0,NA,NA,0
"P101","Acholeplasma palmae",38986,1,2147,"","bacteria",2,0.013333334,NA,NA,86.75,83,2,0.013333334,NA,NA,90
"P101","Dietzia timorensis",499555,1,37914,"","bacteria",2,0.013333334,NA,NA,91.9,111,0,0,NA,NA,0
"P101","Aeromonas sobria",646,1,642,"","bacteria",1,0.006666667,NA,NA,93.2,74,0,0,NA,NA,0
"P101","Aeromonas hydrophila",644,1,642,"","bacteria",2,0.013333334,NA,NA,92.4,79,0,0,NA,NA,0
"P101","Staphylococcus warneri",1292,1,1279,"","bacteria",4,0.026666668,NA,NA,96.65,127.5,2,0.013333334,NA,NA,100
"P101","Staphylococcus aureus",1280,1,1279,"","bacteria",19,0.126666672,NA,NA,98.8789,176.211,1032,6.880000275,4,978,74.4853
"P101","Phycicoccus dokdonensis",443156,1,367298,"","bacteria",6,0.040000002,NA,NA,93.968,181.667,2,0.013333334,NA,NA,95
"P101","Candidatus Paracaedibacter acanthamoebae",91604,1,1521255,"","bacteria",2,0.013333334,NA,NA,96,100,0,0,NA,NA,0
"P101","Serratia plymuthica",82996,1,613,"","bacteria",1,0.006666667,NA,NA,90.7,75,0,0,NA,NA,0
"P101","Serratia marcescens",615,1,613,"","bacteria",2,0.013333334,NA,NA,86.8,114,25,0.166666673,1,9,83.8191
"P101","Methylotenera versatilis",1055487,1,359407,"","bacteria",3,0.020000001,NA,NA,98.0667,128.667,0,0,NA,NA,0
"P101","Pseudoalteromonas aliena",247523,1,53246,"","bacteria",1,0.006666667,NA,NA,95.8,118,0,0,NA,NA,0
"P101","Mannheimia haemolytica",75985,1,75984,"","bacteria",13,0.08666667,NA,NA,98.0692,85.6154,37,0.246666677,2,28,69.4528
"P101","Brucella melitensis",29459,1,234,"","bacteria",6,0.040000002,NA,NA,94.6833,136,0,0,NA,NA,0
"P101","Brucella vulpis",981386,1,234,"","bacteria",2,0.013333334,NA,NA,84,94,0,0,NA,NA,0
"P101","Thermacetogenium phaeum",85874,1,140458,"","bacteria",1,0.006666667,NA,NA,80,90,0,0,NA,NA,0
"P101","Rhynchomonas nasuta",127150,1,127149,"","eukaryota",1,0.006666667,NA,NA,100,87,0,0,NA,NA,0
"P101","Bibersteinia trehalosi",47735,1,476528,"","bacteria",26,0.17333334,NA,NA,98.4692,81.1538,0,0,NA,NA,0
"P101","Anaerobiospirillum succiniciproducens",13335,1,13334,"","bacteria",1,0.006666667,NA,NA,91.2,148,0,0,NA,NA,0
"P101","Leptotrichia buccalis",40542,1,32067,"","bacteria",6,0.040000002,1,4,86.6133,194,0,0,NA,NA,0
"P101","Leptotrichia sp. oral taxon 212",712357,1,32067,"","bacteria",12,0.080000003,NA,NA,99.2223,125.833,0,0,NA,NA,0
"P101","Ignavibacterium album",591197,1,795750,"","bacteria",1,0.006666667,NA,NA,79.5,122,0,0,NA,NA,0
"P101","Dichelobacter nodosus",870,1,869,"","bacteria",2,0.013333334,NA,NA,98.8,86,0,0,NA,NA,0
"P101","Paenalcaligenes hominis",643674,1,1100891,"","bacteria",1,0.006666667,NA,NA,90.7,150,0,0,NA,NA,0
"P101","Chamaesiphon minutus",1173032,1,217161,"","bacteria",4,0.026666668,NA,NA,99.25,77.5,0,0,NA,NA,0
"P101","Desulfovibrio fairfieldensis",44742,1,872,"","bacteria",2,0.013333334,NA,NA,98.8,84,0,0,NA,NA,0
"P101","Desulfovibrio gigas",879,1,872,"","bacteria",2,0.013333334,NA,NA,87.4,95,0,0,NA,NA,0
"P101","Rhodoluna lacicola",529884,1,529883,"","bacteria",2,0.013333334,NA,NA,100,76,0,0,NA,NA,0
"P101","Kosakonia cowanii",208223,1,1330547,"","bacteria",2,0.013333334,NA,NA,97.3,150,0,0,NA,NA,0
"P101","Janthinobacterium sp. B9-8",1236179,1,29580,"","bacteria",2,0.013333334,NA,NA,93.7,71,0,0,NA,NA,0
"P101","Psychroflexus torquis",57029,1,83612,"","bacteria",4,0.026666668,NA,NA,89,77,0,0,NA,NA,0
"P101","Rothia aeria",172042,1,32207,"","bacteria",2,0.013333334,NA,NA,96.6,116,1,0.006666667,NA,NA,90.6
"P101","Rothia mucilaginosa",43675,1,32207,"","bacteria",44,0.293333345,2,12,99.5528,159.864,4,0.026666668,NA,NA,100
"P101","Solibacillus silvestris",76853,1,648800,"","bacteria",2,0.013333334,NA,NA,99.45,91,0,0,NA,NA,0
"P101","Devosia sp. A16",1736675,1,46913,"","bacteria",2,0.013333334,NA,NA,99,98,0,0,NA,NA,0
"P101","Devosia sp. H5989",1643450,1,46913,"","bacteria",5,0.033333335,NA,NA,96.8,148.8,0,0,NA,NA,0
"P101","Fusarium oxysporum",5507,1,5506,"","eukaryota",2,0.013333334,NA,NA,100,116,0,0,NA,NA,0
"P101","Fusarium graminearum",5518,1,5506,"","eukaryota",4,0.026666668,NA,NA,100,73.5,0,0,NA,NA,0
"P101","Pochonia chlamydosporia",280754,1,243023,"","eukaryota",2,0.013333334,NA,NA,92.1,76,0,0,NA,NA,0
"P101","Psychrobacter sp. AntiMn-1",1720344,1,497,"","bacteria",2,0.013333334,NA,NA,89.7,87,0,0,NA,NA,0
"P101","Rufibacter sp. DG15C",1379909,1,1379908,"","bacteria",1,0.006666667,NA,NA,98.3,115,0,0,NA,NA,0
"P101","Selenomonas sp. oral taxon 126",712528,1,970,"","bacteria",2,0.013333334,NA,NA,99.1,108,0,0,NA,NA,0
"P101","Selenomonas sp. oral taxon 136",713030,1,970,"","bacteria",2,0.013333334,NA,NA,98.5,131,0,0,NA,NA,0
"P101","Selenomonas sp. oral taxon 920",1884263,1,970,"","bacteria",4,0.026666668,NA,NA,96.35,79.5,0,0,NA,NA,0
"P101","Gloeocapsa sp. PCC 7428",1173026,1,102231,"","bacteria",4,0.026666668,NA,NA,98.8,123,0,0,NA,NA,0
"P101","Pectobacterium parmentieri",1905730,1,122277,"","bacteria",2,0.013333334,NA,NA,98.7,79,0,0,NA,NA,0
"P101","Marinilactibacillus sp. 15R",1911586,1,191769,"","bacteria",2,0.013333334,NA,NA,92.6,137.5,0,0,NA,NA,0
"P101","Peptostreptococcus anaerobius",1261,1,1257,"","bacteria",2,0.013333334,NA,NA,98.35,150,0,0,NA,NA,0
"P101","Aureobasidium pullulans",5580,1,5579,"","eukaryota",2,0.013333334,NA,NA,98.9,92,0,0,NA,NA,0
"P101","Romboutsia ilealis",1115758,1,1501226,"","bacteria",2,0.013333334,NA,NA,100,93,0,0,NA,NA,0
"P101","Candidatus Glomeribacter gigasporarum",132144,1,224135,"","bacteria",2,0.013333334,NA,NA,96.4,84,0,0,NA,NA,0
"P101","Kluyvera georgiana",73098,1,579,"","bacteria",4,0.026666668,NA,NA,97.15,146.25,4,0.026666668,NA,NA,92.875
"P101","Anaerostipes hadrus",649756,1,207244,"","bacteria",2,0.013333334,NA,NA,88.6,88,1,0.006666667,NA,NA,100
"P101","Glycine max",3847,1,3846,"soybean","eukaryota",2,0.013333334,NA,NA,98,150,0,0,NA,NA,0
"P101","Agrococcus carbonis",684552,1,46352,"","bacteria",2,0.013333334,NA,NA,91.4,70,0,0,NA,NA,0
"P101","Zunongwangia profunda",398743,1,417127,"","bacteria",1,0.006666667,NA,NA,90.2,112,0,0,NA,NA,0
"P101","Hydrogenophaga sp. PBC",795665,1,47420,"","bacteria",6,0.040000002,NA,NA,95.4667,74.1667,2,0.013333334,NA,NA,69
"P101","Hydrogenophaga sp. RAC07",1842537,1,47420,"","bacteria",14,0.093333337,NA,NA,97.9643,117.714,0,0,NA,NA,0
"P101","Terrimonas ferruginea",249,1,296051,"","bacteria",2,0.013333334,NA,NA,100,150,1,0.006666667,NA,NA,100
"P101","Rhodopseudomonas palustris",1076,1,1073,"","bacteria",66,0.440000018,NA,NA,92.3692,87.5303,23,0.153333339,NA,NA,95.7304
"P101","Draconibacterium orientale",1168034,1,1471399,"","bacteria",4,0.026666668,1,4,77.083,144,0,0,NA,NA,0
"P101","Scytonema sp. NIES-4073",2005464,1,1203,"","bacteria",6,0.040000002,NA,NA,71.1333,87.6667,0,0,NA,NA,0
"P101","Methylophilus sp. TWE2",1662285,1,16,"","bacteria",6,0.040000002,NA,NA,94.8833,138.667,1,0.006666667,NA,NA,98
"P101","Runella slithyformis",106,1,105,"","bacteria",2,0.013333334,NA,NA,90.35,72.5,0,0,NA,NA,0
"P101","Cellulosimicrobium sp. TH-20",1980001,1,157920,"","bacteria",6,0.040000002,NA,NA,97.9,95.3333,0,0,NA,NA,0
"P101","Rubrivivax gelatinosus",28068,1,28067,"","bacteria",2,0.013333334,NA,NA,91.2,73.5,0,0,NA,NA,0
"P101","Methylibium petroleiphilum",105560,1,316612,"","bacteria",6,0.040000002,NA,NA,90.7883,116.667,0,0,NA,NA,0
