"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","padj","log2FoldChange","negLog10P","sig","direction"
"SUSD3",-0.00148855471130428,10.3793769161134,-0.0147084822893335,0.988293087776562,0.998419475690512,-6.0305455328115,0.998419475690512,-0.00148855471130428,0.0006869560045745,FALSE,"NotSignificant"
"OCIAD1",-0.000908447506990804,11.5218715358868,-0.014688119849387,0.988309293661869,0.998419475690512,-6.03054581788236,0.998419475690512,-0.000908447506990804,0.0006869560045745,FALSE,"NotSignificant"
"CCNB2",-0.00137088711678527,12.447021127656,-0.0143958620035783,0.988541893883316,0.998419475690512,-6.03054986593289,0.998419475690512,-0.00137088711678527,0.0006869560045745,FALSE,"NotSignificant"
"CERS5",-0.00150658626772061,10.7690689357158,-0.0141363156966311,0.988748460692803,0.998419475690512,-6.03055339269113,0.998419475690512,-0.00150658626772061,0.0006869560045745,FALSE,"NotSignificant"
"HAGH",-0.00557263241996364,15.3265135782301,-0.0140865740542856,0.988788048985428,0.998419475690512,-6.03055406126214,0.998419475690512,-0.00557263241996364,0.0006869560045745,FALSE,"NotSignificant"
"SARS1",0.00292900879004378,13.921652925236,0.0140630434757434,0.988806776471509,0.998419475690512,-6.0305543767125,0.998419475690512,0.00292900879004378,0.0006869560045745,FALSE,"NotSignificant"
"CBLN1",0.000809749636263386,11.288511351829,0.0138265820442827,0.988994971431997,0.998419475690512,-6.03055751743059,0.998419475690512,0.000809749636263386,0.0006869560045745,FALSE,"NotSignificant"
"FOLR2",-0.00117566020016949,9.93498350171849,-0.0137801959596699,0.989031889269384,0.998419475690512,-6.03055812728955,0.998419475690512,-0.00117566020016949,0.0006869560045745,FALSE,"NotSignificant"
"ASH1L",-0.000953286261425367,9.19092159238525,-0.0135192866176342,0.989239542690164,0.998419475690512,-6.03056151940043,0.998419475690512,-0.000953286261425367,0.0006869560045745,FALSE,"NotSignificant"
"FLI1",-0.00424903962893333,12.7973316165696,-0.0130986329117364,0.989574335553602,0.998419475690512,-6.03056685182671,0.998419475690512,-0.00424903962893333,0.0006869560045745,FALSE,"NotSignificant"
"MAP2K3",-0.00101499303171251,11.4733430045062,-0.0127084849123618,0.989884850984479,0.998419475690512,-6.03057164689691,0.998419475690512,-0.00101499303171251,0.0006869560045745,FALSE,"NotSignificant"
"ZNF410",0.00119727579902893,10.4594879990949,0.0126782238090952,0.98990893560139,0.998419475690512,-6.03057201275888,0.998419475690512,0.00119727579902893,0.0006869560045745,FALSE,"NotSignificant"
"CD200R1L",0.000726745605824737,11.1011190849638,0.0126196028088088,0.989955591703943,0.998419475690512,-6.03057271901552,0.998419475690512,0.000726745605824737,0.0006869560045745,FALSE,"NotSignificant"
"PDHA2",-0.00252077844519002,9.83303200732491,-0.012596807480096,0.989973734378772,0.998419475690512,-6.03057299276621,0.998419475690512,-0.00252077844519002,0.0006869560045745,FALSE,"NotSignificant"
"ATG3",0.00120488536553072,11.2919661445634,0.0125062033290564,0.990045845768541,0.998419475690512,-6.03057407594472,0.998419475690512,0.00120488536553072,0.0006869560045745,FALSE,"NotSignificant"
"TG",0.00112422393833964,9.50888486799165,0.0124509794002543,0.990089798257237,0.998419475690512,-6.03057473231512,0.998419475690512,0.00112422393833964,0.0006869560045745,FALSE,"NotSignificant"
"TEN1",-0.00104314244400027,11.2796507609523,-0.0124186470880952,0.990115531420344,0.998419475690512,-6.03057511525637,0.998419475690512,-0.00104314244400027,0.0006869560045745,FALSE,"NotSignificant"
"NECTIN2",-0.00076788156632831,10.4980942330433,-0.0124050952525874,0.990126317277296,0.998419475690512,-6.03057527546708,0.998419475690512,-0.00076788156632831,0.0006869560045745,FALSE,"NotSignificant"
"HRK",-0.000976710584375664,12.4398928466902,-0.0123494359960364,0.990170616297809,0.998419475690512,-6.03057593163992,0.998419475690512,-0.000976710584375664,0.0006869560045745,FALSE,"NotSignificant"
"CERT1",0.00352132247251791,13.3983285999157,0.0120824600039591,0.990383102042956,0.998419475690512,-6.03057903802675,0.998419475690512,0.00352132247251791,0.0006869560045745,FALSE,"NotSignificant"
"SEC22A",0.00145608362692052,11.1273509268797,0.0120581035460335,0.990402487341722,0.998419475690512,-6.03057931804589,0.998419475690512,0.00145608362692052,0.0006869560045745,FALSE,"NotSignificant"
"FRRS1L",-0.000961002537128644,9.01177740702401,-0.0120431781659166,0.990414366450862,0.998419475690512,-6.03057948935943,0.998419475690512,-0.000961002537128644,0.0006869560045745,FALSE,"NotSignificant"
"STC2",0.000963919908775354,10.7905827243989,0.0119305136995418,0.990504036162266,0.998419475690512,-6.03058077567661,0.998419475690512,0.000963919908775354,0.0006869560045745,FALSE,"NotSignificant"
"RPS6KA6",0.00281062997434992,12.5505749797022,0.0118439960999687,0.990572895650519,0.998419475690512,-6.03058175526183,0.998419475690512,0.00281062997434992,0.0006869560045745,FALSE,"NotSignificant"
"SERF2",-0.00102962396656715,11.1920388693225,-0.0116200051366701,0.990751170726429,0.998419475690512,-6.03058425824989,0.998419475690512,-0.00102962396656715,0.0006869560045745,FALSE,"NotSignificant"
"FCAR",0.00104930213027826,10.8919244818725,0.01124744370539,0.991047694514281,0.998419475690512,-6.03058831559407,0.998419475690512,0.00104930213027826,0.0006869560045745,FALSE,"NotSignificant"
"ACTMAP",0.000594930642251198,11.7057258928014,0.0111713018979719,0.991108296372882,0.998419475690512,-6.0305891285383,0.998419475690512,0.000594930642251198,0.0006869560045745,FALSE,"NotSignificant"
"VCX3A",0.00109327926899316,9.79076390096017,0.0109138900804633,0.991313172830137,0.998419475690512,-6.03059183596021,0.998419475690512,0.00109327926899316,0.0006869560045745,FALSE,"NotSignificant"
"CABLES2",0.00079970651557806,10.6976168928413,0.0107768199000972,0.991422268498244,0.998419475690512,-6.03059325189434,0.998419475690512,0.00079970651557806,0.0006869560045745,FALSE,"NotSignificant"
"SERPINA6",0.00203874711510698,13.8224625349723,0.0106847703911249,0.991495531808971,0.998419475690512,-6.03059419272115,0.998419475690512,0.00203874711510698,0.0006869560045745,FALSE,"NotSignificant"
"UGT1A8",-0.000756950019593081,9.69069206855183,-0.0106604257864225,0.991514907984693,0.998419475690512,-6.03059444019492,0.998419475690512,-0.000756950019593081,0.0006869560045745,FALSE,"NotSignificant"
"MAZ",0.00169052604424789,11.1107573384773,0.0105765584128246,0.991581659116316,0.998419475690512,-6.03059528842215,0.998419475690512,0.00169052604424789,0.0006869560045745,FALSE,"NotSignificant"
"LRRC3B",-0.000783194995197859,10.4638125637282,-0.0103166936084992,0.991788489265789,0.998419475690512,-6.03059787413231,0.998419475690512,-0.000783194995197859,0.0006869560045745,FALSE,"NotSignificant"
"ACYP1",-0.00170779091965664,13.9344619424086,-0.010251812339294,0.991840129292542,0.998419475690512,-6.03059850968042,0.998419475690512,-0.00170779091965664,0.0006869560045745,FALSE,"NotSignificant"
"MATN3",-0.00127725450089155,11.0845670117236,-0.0101310571356603,0.991936240358229,0.998419475690512,-6.03059968186914,0.998419475690512,-0.00127725450089155,0.0006869560045745,FALSE,"NotSignificant"
"PRPSAP1",0.000960086927256318,11.6177636074555,0.00978952961584719,0.992208068403297,0.998419475690512,-6.03060292193777,0.998419475690512,0.000960086927256318,0.0006869560045745,FALSE,"NotSignificant"
"GOLGA7",0.00104717185121705,10.7614734579003,0.00963048055554113,0.992334658795713,0.998419475690512,-6.03060439291844,0.998419475690512,0.00104717185121705,0.0006869560045745,FALSE,"NotSignificant"
"TCN1",-0.00324054759696257,16.3461889516435,-0.00948649851519515,0.99244925720843,0.998419475690512,-6.03060570377147,0.998419475690512,-0.00324054759696257,0.0006869560045745,FALSE,"NotSignificant"
"ECEL1",-0.000820152032571691,10.7313130376054,-0.00927926025154662,0.992614202891027,0.998419475690512,-6.03060755586325,0.998419475690512,-0.000820152032571691,0.0006869560045745,FALSE,"NotSignificant"
"IL1B",-0.000880070309870005,12.5509225487843,-0.0092743513389478,0.992618110010955,0.998419475690512,-6.03060759923831,0.998419475690512,-0.000880070309870005,0.0006869560045745,FALSE,"NotSignificant"
"UCK1",-0.00133130154604971,10.9051203109214,-0.00916771709450486,0.992702982778596,0.998419475690512,-6.0306085357922,0.998419475690512,-0.00133130154604971,0.0006869560045745,FALSE,"NotSignificant"
"CASP8",0.000685605304960551,10.6016573789022,0.00905716990743232,0.9927909700401,0.998419475690512,-6.03060949527897,0.998419475690512,0.000685605304960551,0.0006869560045745,FALSE,"NotSignificant"
"HSPD1",-0.00316798279094311,14.6658326552632,-0.00896109515760438,0.992867438400368,0.998419475690512,-6.0306103196993,0.998419475690512,-0.00316798279094311,0.0006869560045745,FALSE,"NotSignificant"
"RPS6KB2",0.000521923334416581,10.3442273744017,0.00895164553574827,0.992874959600641,0.998419475690512,-6.03061040031189,0.998419475690512,0.000521923334416581,0.0006869560045745,FALSE,"NotSignificant"
"CTSA",-0.00303673764268901,14.0496963608084,-0.00870584444992321,0.993070599313582,0.998419475690512,-6.03061246730601,0.998419475690512,-0.00303673764268901,0.0006869560045745,FALSE,"NotSignificant"
