"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM","REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM",500,0.52504573369733,1.75349094484222,1e-10,2.5225e-08,1.59325931459365e-08,1175,"tags=30%, list=19%, signal=26%","MX1/ISG15/IFIT3/OAS1/TIFA/CXCL10/STAT1/MMP1/GBP1/SAA1/GBP2/OASL/IFNL3/UBA7/HMOX1/FKBP5/IL1RN/RIGI/PML/PSMB2/IL6/PSMA2/PTPN1/CASP3/MMP2/TRIM21/TNFRSF1B/S100A12/EIF4E/SERPINB2/B2M/IL17RA/HSP90AA1/LGALS9/YBX1/ICAM1/LYN/IFIT2/FN1/MAPK14/LBP/HSP90B1/PSME2/HLA-G/IL18R1/CCL2/MMP3/EIF2S1/FCGR1A/CFL1/LCP1/MAPK10/EIF4G1/H3C1/MAPKAPK3/IL1R2/UBE2I/CAMK2D/USP14/CDC42/HNRNPF/KPNB1/HNRNPA2B1/KPNA2/HSPA2/TALDO1/IFIH1/VIM/RALA/HSPA5/LCN2/PRTN3/CCL5/STAT3/GSTO1/SRC/PSMA7/SOD2/CAPZA1/HSPA8/MMP9/VAV1/CAMK2B/HLA-C/RPS27A/PSMB1/MAPK3/PPIA/CD27/YWHAZ/CTSG/IGHE/MTAP/CSK/PSMD11/CSH1/UBE2L6/IFNL1/NCAM1/PTPN2/MAP2K4/FCER2/VCAM1/CXCL8/AKT3/PSMC3/IL18BP/SPHK1/HSPA1B/NKIRAS1/PPM1B/GRB2/UBB/PSMB4/LCK/IL19/IL9/TIMP1/GBP5/STX3/SFN/IL1RAP/PSMA4/IL36A/EBI3/ANXA1/IL15RA/SNRPA1/LTBR/UBE2D2/HSPA9/NFKB1/IRF6/CCL19/STAT5A/EIF4A2/FLT3/PLCG1/ABL2/HERC5/TNFRSF1A/IL10/PSMD7/PTPRJ/P4HB/PTPN11/HMGB1/LTB/SHC1",NA
"REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES","REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES",57,0.638666940735002,1.75325512360374,0.00013960194581035,0.00335377055530103,0.00211830571902607,560,"tags=25%, list=9%, signal=23%","ISG15/STAT1/RIGI/B2M/IL17RA/HSP90AA1/HLA-G/G3BP2/HSP90AB1/CREBBP/KPNA2/IFIH1/HLA-C/RPS27A",0.518848077743792
"REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY","REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY",113,0.574339476138204,1.75263131704147,2.50817292534567e-05,0.000903838029169208,0.000570881410845512,1216,"tags=40%, list=19%, signal=33%","STAT1/RBBP4/EED/PSMB2/PSMA2/RBBP5/WDR5/LYN/H2BC26/CREBBP/H3C1/H2BC21/CDC42/RPN1/CSNK2A1/VCP/STAT3/SRC/PSMA7/VAV1/RPS27A/PSMB1/H2BC12/CSK/PSMD11/YWHAG/AKT3/PSMC3/PIK3CG/GRB2/UBB/PSMB4/LCK/PSMA4/ICOSLG/ERLEC1/NFKB1/CSNK2A2/PSMD7/AGO3/PTPN11/SPOP/AGO1/YES1/PPP2R1A",0.575610261071129
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS","REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS",50,-0.539454408256087,-1.75255579717503,0.00131976606818645,0.0169931392016321,0.0107331921971008,329,"tags=22%, list=5%, signal=21%","SOX9/CPB1/COL11A2/PLA2G1B/SHH/REG1A/PNLIP/PRSS1/AMY2A/CEL/RNASE1",0.45505986738723
"REACTOME_MRNA_POLYADENYLATION","REACTOME_MRNA_POLYADENYLATION",53,0.632709983558524,1.75155229479785,0.00055259894674284,0.00871206776974259,0.00550270886957918,1130,"tags=47%, list=18%, signal=39%","YBX1/SRRT/TRA2B/SNRPA/GTF2F2/NUDT21/HNRNPF/HNRNPA2B1/HNRNPA1/RBM39/RPS27A/HNRNPD/NCBP1/UBB/SNRPF/SF3B6/HNRNPK/SRSF7/PUF60/SNRPA1/PCBP1/POLR2E/CSTF1/RBM17/HNRNPM",0.477270815362862
"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION","REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION",158,0.560746157767383,1.7479443639546,1.39304316174676e-06,8.26812088354399e-05,5.22230351313883e-05,961,"tags=35%, list=15%, signal=31%","ITIH4/FGG/SERPING1/VWF/APOA1/SERPINF2/ECM1/SERPINA3/PTPN1/F5/TMX3/PLEK/ALDOA/LYN/FN1/MAPK14/A2M/MANF/TF/ACTN1/RHOA/CYRIB/CFL1/VAV3/CDC42/APOH/ALB/HSPA5/CAP1/PRKCB/A1BG/SRC/QSOX1/ITIH3/VAV1/PLA2G4A/MAPK3/F8/PPIA/YWHAZ/CSK/OLA1/LGALS3BP/COL1A1/ACTN4/PIK3CG/THBS1/GRB2/LCK/SERPINA1/TIMP1/SERPINA4/PFN1/PROS1/SERPINE1/RHOB",0.643551836150722
"REACTOME_CO_INHIBITION_BY_PD_1","REACTOME_CO_INHIBITION_BY_PD_1",86,0.587264422550189,1.74642102717158,0.000212009933071516,0.00465039179280782,0.00293727652741364,1180,"tags=41%, list=19%, signal=34%","STAT1/RBBP4/EED/PSMB2/PSMA2/RBBP5/WDR5/H2BC26/CREBBP/H3C1/H2BC21/RPN1/CSNK2A1/VCP/STAT3/PSMA7/RPS27A/PSMB1/H2BC12/CSK/PSMD11/YWHAG/PSMC3/UBB/PSMB4/LCK/PSMA4/ERLEC1/NFKB1/CSNK2A2/PSMD7/AGO3/PTPN11/SPOP/AGO1",0.518848077743792
"REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS","REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS",57,0.634581052382277,1.74203862838224,0.000176582109713274,0.00395936330445986,0.00250080969858908,1234,"tags=49%, list=19%, signal=40%","RPL5/PSMB2/RPL12/PSMA2/RPL30/EIF4G1/RPL26L1/MAGOHB/RPS20/MAGOH/RPS25/PSMA7/RPS27A/PSMB1/PSMD11/RPS19/RPL11/RPS3/RPLP2/PSMC3/NCBP1/UBB/PSMB4/PSMA4/RPS4X/PSMD7/RPS14/RPS12",0.518848077743792
"REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE","REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE",21,0.746534298163712,1.73762957382423,0.00040643480714794,0.00732308429307627,0.00462540030188234,800,"tags=48%, list=13%, signal=42%","APOE/APOA1/PCSK9/CLTC/APOC1/APOB/RPS27A/AP2A2/AP2B1/UBB",0.49849310876659
"REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE","REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE",38,0.667703549159479,1.73504991935881,0.000730379699514733,0.0108560983510478,0.00685691965032768,1180,"tags=42%, list=19%, signal=34%","RBBP4/EED/MAPK14/H2BC26/MAPK10/H3C1/MAPKAPK3/H2BC21/RPS27A/MAPK3/H2BC12/MAP2K4/UBB/CDKN2D/AGO3/AGO1",0.477270815362862
"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE","REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE",42,0.65610424946206,1.73182022243903,0.000702636692392344,0.0108560983510478,0.00685691965032768,1016,"tags=45%, list=16%, signal=38%","APOE/APOA1/APOA4/PCSK9/A2M/CLTC/ALB/LPL/APOC1/APOB/ANGPTL3/RPS27A/CETP/AP2A2/APOF/AP2B1/UBB/ANGPTL4/APOC3",0.477270815362862
"REACTOME_REGULATION_OF_CDH1_GENE_TRANSCRIPTION","REACTOME_REGULATION_OF_CDH1_GENE_TRANSCRIPTION",24,0.719467156699403,1.73150334490875,0.00153017977167623,0.0181641339955449,0.0114728149375338,724,"tags=46%, list=11%, signal=41%","RBBP4/HDAC2/PKM/EED/H2BC26/H3C1/H2BC21/MAPK3/H2BC12/ARID1A/SIRT1",0.45505986738723
"REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS","REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS",12,0.823024415237063,1.73135631668374,0.000935125011799297,0.0131362231141669,0.00829709012298384,907,"tags=75%, list=14%, signal=64%","RBBP4/HDAC2/H2BC26/H3C1/UBE2I/H2BC21/SUMO2/H2BC12/TRIM28",0.477270815362862
"REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION","REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION",76,0.598342283622264,1.73131994449936,0.000176154051528446,0.00395936330445986,0.00250080969858908,1180,"tags=42%, list=19%, signal=35%","STAT1/RBBP4/EED/PSMB2/PSMA2/RBBP5/WDR5/H2BC26/CREBBP/H3C1/H2BC21/RPN1/CSNK2A1/VCP/STAT3/PSMA7/RPS27A/PSMB1/H2BC12/PSMD11/YWHAG/PSMC3/UBB/PSMB4/PSMA4/ERLEC1/NFKB1/CSNK2A2/PSMD7/AGO3/SPOP/AGO1",0.518848077743792
"REACTOME_MATURATION_OF_DENV_PROTEINS","REACTOME_MATURATION_OF_DENV_PROTEINS",26,0.70558300391753,1.73124921742001,0.00177282693002649,0.0196569491472168,0.0124157055798996,800,"tags=46%, list=13%, signal=41%","APOA1/DNAJB11/UBE2I/KPNB1/RPN1/KPNA2/PDIA3/HSPA5/RPS27A/PRKG1/HYOU1/UBB",0.45505986738723
"REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY","REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY",29,0.687927921066423,1.72935226063287,0.00163936538839155,0.0190128698492767,0.0120088927589759,1234,"tags=55%, list=19%, signal=45%","RPL5/RPL12/RPL30/EIF2S1/RPL26L1/RPS20/RPS25/RPS27A/RPS19/RPL11/RPS3/RPLP2/RPS4X/RPS14/EIF2AK4/RPS12",0.45505986738723
"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2","REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2",101,0.575017534804481,1.72826040620878,0.000101428693947954,0.00267191310664567,0.00168763149452846,925,"tags=39%, list=15%, signal=34%","ITIH4/FGG/SERPING1/VWF/APOA1/SERPINF2/ECM1/SERPINA3/F5/TMX3/PLEK/ALDOA/FN1/A2M/MANF/TF/ACTN1/CYRIB/CFL1/APOH/ALB/HSPA5/CAP1/PRKCB/A1BG/QSOX1/ITIH3/F8/PPIA/OLA1/LGALS3BP/ACTN4/THBS1/SERPINA1/TIMP1/SERPINA4/PFN1/PROS1/SERPINE1",0.538434096309916
"REACTOME_HCMV_EARLY_EVENTS","REACTOME_HCMV_EARLY_EVENTS",26,0.703334477160367,1.72573213414693,0.00195781312426879,0.0205774316915334,0.0129970999853122,997,"tags=46%, list=16%, signal=39%","RBBP4/PML/EED/H2AC1/H2BC26/H3C1/H2AC11/H2BC21/H2AC25/H2BC12/TRIM28/NFKB1",0.431707695803346
"REACTOME_RMTS_METHYLATE_HISTONE_ARGININES","REACTOME_RMTS_METHYLATE_HISTONE_ARGININES",11,0.838384487901304,1.71855856561182,0.00150706882511754,0.0181117299365682,0.0114397155301652,697,"tags=73%, list=11%, signal=65%","H2AC1/WDR5/H3C1/H2AC11/PRMT1/H2AC25/ARID1A/PBRM1",0.45505986738723
"REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING","REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING",23,0.721161714138911,1.71675941130485,0.00202435335682882,0.0209512698799349,0.0132332233454,1089,"tags=43%, list=17%, signal=36%","ISG15/UBA7/RIGI/IFIH1/CYLD/RPS27A/UBE2L6/UBB/UBE2D2/HERC5",0.431707695803346
"REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION","REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION",49,0.626703028862881,1.71224045717459,0.000900684095827237,0.0129827178955669,0.00820013328676058,1383,"tags=49%, list=22%, signal=39%","SMC3/HSP90AA1/H2BC26/FKBP4/HSP90AB1/GTF2F2/CREBBP/H3C1/PRMT1/H2BC21/KPNA2/H2BC12/TFF3/CTSD/PGR/TBP/USF1/POLR2E/KDM1A/AGO3/AGO1/GTF2A2/NCOA2/AGO2",0.477270815362862
"REACTOME_SARS_COV_1_HOST_INTERACTIONS","REACTOME_SARS_COV_1_HOST_INTERACTIONS",56,0.614236458689809,1.71215489488576,0.000510224210551381,0.00843961030239908,0.0053306195147028,1035,"tags=45%, list=16%, signal=38%","NMI/RIGI/UBE2I/KPNB1/KPNA2/IFIH1/HNRNPA1/PYCARD/RPS20/RPS25/PPIH/YWHAB/RPS27A/PPIA/YWHAZ/RPS19/YWHAG/EEF1A1/RPS3/UBB/RCAN3/SFN/SERPINE1/NFKB1/RPS4X",0.477270815362862
"REACTOME_CIRCADIAN_CLOCK","REACTOME_CIRCADIAN_CLOCK",50,0.630735999630891,1.70734499096102,0.000440761625547208,0.00766773241684712,0.0048430866580588,1115,"tags=42%, list=18%, signal=35%","PSMB2/PSMA2/CREBBP/CSNK2A1/PPP1CC/PSMA7/RPS27A/PSMB1/PSMD11/PPARA/NAMPT/F7/SIRT1/RBM4/PSMC3/UBB/PSMB4/PSMA4/SERPINE1/CSNK2A2/PSMD7",0.49849310876659
"REACTOME_MODULATION_OF_HOST_RESPONSES_BY_IFN_STIMULATED_GENES","REACTOME_MODULATION_OF_HOST_RESPONSES_BY_IFN_STIMULATED_GENES",11,0.832882557473736,1.70728045896726,0.00186268797136524,0.020209163044167,0.0127644944540181,631,"tags=64%, list=10%, signal=57%","ISG15/UBA7/FKBP5/RIGI/IFIH1/HSPA5/UBE2L6",0.45505986738723
"REACTOME_AMYLOID_FIBER_FORMATION","REACTOME_AMYLOID_FIBER_FORMATION",38,0.656339241334454,1.70551938683401,0.00112294017164002,0.0153780947195967,0.00971309916856324,801,"tags=42%, list=13%, signal=37%","SAA1/APCS/APOE/APOA1/APOA4/B2M/H2BC26/TGFBI/H3C1/H2BC21/LYZ/RPS27A/H2BC12/UBE2L6/UBB/HSPG2",0.45505986738723
"REACTOME_PTEN_REGULATION","REACTOME_PTEN_REGULATION",58,0.608079334064451,1.70481847761817,0.000850856418500828,0.0124422337140194,0.00785875312555497,1180,"tags=40%, list=19%, signal=33%","RBBP4/HDAC2/PML/EED/PSMB2/PSMA2/CSNK2A1/PSMA7/RPS27A/PSMB1/MAPK3/PSMD11/AKT3/PSMC3/UBB/PSMB4/PSMA4/CSNK2A2/KDM1A/PSMD7/AGO3/PTEN/AGO1",0.477270815362862
"REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS","REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS",11,0.830833672498278,1.7030805615749,0.00192981007802884,0.0204966144076958,0.0129460542409101,361,"tags=36%, list=6%, signal=34%","ISG15/GBP1/KPNB1/KPNA2",0.45505986738723
"REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION","REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION",81,0.586858353490159,1.69686566914872,0.000238442904404929,0.00501226855301195,0.0031658448203493,1180,"tags=38%, list=19%, signal=32%","RBBP4/RACK1/HDAC2/PKM/EED/PSMB2/PSMA2/H2BC26/H3C1/H2BC21/RPN1/CSNK2A1/SRC/PSMA7/RPS27A/PSMB1/MAPK3/H2BC12/PSMD11/ARID1A/SIRT1/PSMC3/UBB/PSMB4/PSMA4/ANGPTL4/CSNK2A2/KDM1A/PSMD7/AGO3/AGO1",0.518848077743792
"REACTOME_SARS_COV_1_INFECTION","REACTOME_SARS_COV_1_INFECTION",81,0.585376320788554,1.69258046063638,0.000245304454002547,0.00505126926711368,0.00319047841837442,1241,"tags=42%, list=20%, signal=34%","NMI/RIGI/UBE2I/ST3GAL2/KPNB1/KPNA2/IFIH1/HNRNPA1/VCP/GSK3A/PYCARD/RPS20/RPS25/PPIH/YWHAB/RPS27A/PPIA/YWHAZ/RPS19/YWHAG/EEF1A1/CHMP6/RPS3/UBB/RCAN3/SFN/SERPINE1/MAP1LC3B/NFKB1/RPS4X/RPS14/GALNT1/RPS12/ST6GAL1",0.49849310876659
"REACTOME_NEUREXINS_AND_NEUROLIGINS","REACTOME_NEUREXINS_AND_NEUROLIGINS",36,-0.548706935566763,-1.68991555303107,0.00957991015146625,0.0578810140289188,0.0365587570821409,843,"tags=31%, list=13%, signal=27%","LIN7C/SHANK1/HOMER1/EPB41L1/DLG2/CASK/HOMER2/DLG4/SYT1/DLGAP4/NRXN3",0.380730400722792
"REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION","REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION",16,0.761010417067456,1.68926098568439,0.00294931685838382,0.0282846151595879,0.0178651046829376,1084,"tags=62%, list=17%, signal=52%","RBBP4/HDAC2/H2BC26/H3C1/H2BC21/H2BC12/TBP/POLR2E/EHMT2/CBX3",0.431707695803346
"REACTOME_SURFACTANT_METABOLISM","REACTOME_SURFACTANT_METABOLISM",11,-0.71927701781898,-1.68719423650763,0.0283710541892685,0.110526616513405,0.0698107279565916,302,"tags=36%, list=5%, signal=35%","SFTPD/DMBT1/CTSH/SFTPB",0.352487857583619
"REACTOME_TRNA_AMINOACYLATION","REACTOME_TRNA_AMINOACYLATION",24,0.70049240767399,1.68583782550266,0.0031076056828965,0.0287667351747024,0.0181696209187486,1278,"tags=54%, list=20%, signal=43%","WARS1/YARS1/PPA1/GARS1/TARS1/HARS1/KARS1/AARS1/DARS1/NARS1/DARS2/EEF1E1/AIMP1",0.431707695803346
"REACTOME_DISEASES_OF_HEMOSTASIS","REACTOME_DISEASES_OF_HEMOSTASIS",15,0.760397140307347,1.68314278218707,0.00251821654957521,0.0251572326586276,0.0158897899951468,666,"tags=53%, list=10%, signal=48%","SERPING1/VWF/F11/F10/F8/ADAMTS13/F9/COL1A1",0.431707695803346
"REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT","REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT",31,0.664012817479536,1.68202910336569,0.00346020718830085,0.030896894274297,0.0195150702059618,891,"tags=42%, list=14%, signal=36%","PSMB2/PSMA2/HSP90AA1/HSP90AB1/PSMA7/RPS27A/PSMB1/PSMD11/PSMC3/UBB/PSMB4/MAPRE1/PSMA4",0.431707695803346
"REACTOME_TRIGLYCERIDE_CATABOLISM","REACTOME_TRIGLYCERIDE_CATABOLISM",12,-0.714181435447124,-1.67725221063743,0.0159473800053483,0.0766233639304591,0.0483967842607344,10,"tags=17%, list=0%, signal=17%","FABP3/FABP4",0.352487857583619
"REACTOME_DNA_REPLICATION_PRE_INITIATION","REACTOME_DNA_REPLICATION_PRE_INITIATION",44,0.626563011375384,1.67459212138671,0.00114306947866179,0.0153780947195967,0.00971309916856324,891,"tags=39%, list=14%, signal=33%","PSMB2/PSMA2/H2BC26/H3C1/H2BC21/KPNB1/PSMA7/RPS27A/PSMB1/H2BC12/PSMD11/KPNA6/PSMC3/CDK2/UBB/PSMB4/PSMA4",0.45505986738723
"REACTOME_DNA_REPLICATION","REACTOME_DNA_REPLICATION",58,0.5953479193016,1.66912453125618,0.0013227508523915,0.0169931392016321,0.0107331921971008,1115,"tags=38%, list=18%, signal=32%","PCNA/PSMB2/PSMA2/H2BC26/H3C1/H2BC21/KPNB1/PSMA7/RPS27A/PSMB1/H2BC12/PSMD11/KPNA6/PSMC3/CDK2/UBB/PSMB4/RNASEH1/PSMA4/SKP2/EXOG/PSMD7",0.45505986738723
"REACTOME_CELLULAR_RESPONSE_TO_STARVATION","REACTOME_CELLULAR_RESPONSE_TO_STARVATION",38,0.641325726722927,1.66650626888846,0.00203491025593025,0.0209512698799349,0.0132332233454,1234,"tags=47%, list=19%, signal=38%","RPL5/RPL12/RPL30/EIF2S1/RPL26L1/RPS20/RPS25/ATP6V1C2/RPS27A/RPS19/RPL11/RPS3/RPLP2/RPS4X/CASTOR1/RPS14/EIF2AK4/RPS12",0.431707695803346
"REACTOME_EUKARYOTIC_TRANSLATION_INITIATION","REACTOME_EUKARYOTIC_TRANSLATION_INITIATION",36,0.651141616949349,1.66610884393397,0.00232708693129853,0.0237174819563658,0.0149804158753961,1234,"tags=53%, list=19%, signal=43%","RPL5/RPL12/EIF4E/RPL30/EIF2S1/EIF4G1/RPL26L1/RPS20/RPS25/RPS27A/RPS19/RPL11/RPS3/RPLP2/RPS4X/EIF4A2/EIF3G/RPS14/RPS12",0.431707695803346
"REACTOME_PLASMA_LIPOPROTEIN_REMODELING","REACTOME_PLASMA_LIPOPROTEIN_REMODELING",20,0.716744710814791,1.66479632810677,0.00445541981539743,0.0377774671742521,0.0238609718363262,1140,"tags=60%, list=18%, signal=49%","APOE/APOA1/APOA4/ALB/LPL/APOB/ANGPTL3/CETP/APOF/ANGPTL4/APOC3/P4HB",0.407017918923954
"REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING",84,0.569511646173043,1.65848307453241,0.000482785191355074,0.00825644505215711,0.00521492883440235,759,"tags=27%, list=12%, signal=24%","STAT1/MMP1/SAA1/HMOX1/IL6/MMP2/TNFRSF1B/HSP90AA1/ICAM1/FN1/LBP/HSP90B1/CCL2/MMP3/VIM/LCN2/STAT3/HSPA8/MMP9/IGHE/FCER2/VCAM1/CXCL8",0.49849310876659
"REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS","REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS",46,0.610672514068274,1.65804526975219,0.00293973765523015,0.0282846151595879,0.0178651046829376,1203,"tags=43%, list=19%, signal=35%","PSMB2/PSMA2/MAPK14/EIF4G1/PSMA7/HSPA8/YWHAB/RPS27A/PSMB1/YWHAZ/PSMD11/PSMC3/HNRNPD/UBB/PSMB4/EXOSC5/PSMA4/SET/PSMD7/EXOSC3",0.431707695803346
"REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY","REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY",15,0.748569914676813,1.65696316051557,0.00396419529965219,0.0344816642874919,0.0217792796070317,1234,"tags=67%, list=19%, signal=54%","HNRNPA1/RPS20/RPS25/RPS27A/RPS19/EEF1A1/RPS3/RPS4X/RPS14/RPS12",0.407017918923954
"REACTOME_ONCOGENIC_MAPK_SIGNALING","REACTOME_ONCOGENIC_MAPK_SIGNALING",42,0.627466205001212,1.65622866123657,0.00302749101807284,0.0282846151595879,0.0178651046829376,596,"tags=26%, list=9%, signal=24%","FGG/VWF/PAPSS1/FN1/CAMK2D/PPP1CC/SRC/YWHAB/CAMK2B/MAPK3/CSK",0.431707695803346
"REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION","REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION",19,0.72593239914129,1.65367162674282,0.00439106448511606,0.0375739172204884,0.0237324057868439,1084,"tags=58%, list=17%, signal=48%","RBBP4/HDAC2/H2BC26/H3C1/H2BC21/MAPK3/H2BC12/TBP/POLR2E/EHMT2/CBX3",0.407017918923954
"REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES","REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES",95,0.557542954547912,1.65344879115323,0.000273731798894659,0.00552390770169421,0.00348900590631512,1141,"tags=33%, list=18%, signal=27%","RIGI/PSMB2/PSMA2/IDE/H2AC1/H2BC26/H2AC11/USP14/H2BC21/H2AC25/IFIH1/CYLD/PSMA7/RPS27A/RHOT1/PSMB1/H2BC12/PSMD11/PSMC3/UBB/PSMB4/MAT2B/PSMA4/USP25/WDR48/ARRB1/USP4/SKP2/TADA3/PSMD7/PTEN",0.49849310876659
"REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS","REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS",35,0.63723869224112,1.65330717164688,0.00370427800186289,0.0327861096831549,0.0207083348432014,596,"tags=29%, list=9%, signal=26%","FGG/VWF/PAPSS1/FN1/CAMK2D/SRC/YWHAB/CAMK2B/MAPK3/CSK",0.431707695803346
"REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY","REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY",22,0.702616382878617,1.6506367761607,0.00320248244199365,0.0293754980361053,0.0185541272019236,1644,"tags=73%, list=26%, signal=54%","EIF4E/DCPS/EIF4G1/CNOT1/DDX6/CNOT9/EDC4/EXOSC5/EIF4A2/EXOSC3/EIF4A1/EIF4B/EXOSC8/EIF4A3/LSM4/LSM3",0.431707695803346
"REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX","REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX",17,0.728664511259813,1.64912092825905,0.00523233493424918,0.0418313292585318,0.0264214687742277,591,"tags=41%, list=9%, signal=37%","RBBP5/WDR5/H2BC26/CREBBP/H3C1/H2BC21/H2BC12",0.407017918923954
"REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS","REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS",28,0.664360111695643,1.64836007171736,0.00285472144044857,0.0279651838195399,0.017663345730349,623,"tags=36%, list=10%, signal=32%","RBBP4/EED/RBBP5/WDR5/H2BC26/CREBBP/H3C1/H2BC21/H2BC12/CNOT9",0.431707695803346
"REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA","REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",99,0.548767348230055,1.64738887453785,0.000523904101860071,0.00852611675446471,0.00538525864672501,1130,"tags=36%, list=18%, signal=30%","NXT1/EIF4E/YBX1/DDX39B/SRRT/TRA2B/SNRPA/GTF2F2/NUDT21/HNRNPF/HNRNPA2B1/MAGOHB/HNRNPA1/PRPF19/SLBP/MAGOH/RBM39/HSPA8/PPIH/RPS27A/PPIL2/HNRNPD/NCBP1/UBB/SNRPF/SF3B6/THOC1/HNRNPK/SRSF7/PUF60/SNRPA1/PCBP1/POLR2E/CSTF1/RBM17/HNRNPM",0.477270815362862
